#{"t_start": 1783000132.070585, "env_id": "CartPole-v1"}
r,l,t,original_reward,shaped_reward
12.384854,14,0.025056,14.0,12.384854078292847
16.47834,18,0.038065,18.0,16.47833961248398
14.337139,16,0.049581,16.0,14.337139308452606
79.284785,86,0.110282,86.0,79.28478479385376
22.955942,25,0.127653,25.0,22.95594173669815
17.321504,19,0.13966,19.0,17.32150387763977
15.070878,16,0.149667,16.0,15.070878088474274
27.807715,30,0.172681,30.0,27.807715237140656
10.128584,11,0.180691,11.0,10.128583550453186
15.240447,17,0.19221,17.0,15.240446865558624
10.7154,12,0.199729,12.0,10.7153999209404
34.40755,37,0.226773,37.0,34.40755009651184
21.585719,24,0.241779,24.0,21.585718750953674
28.157789,31,0.263791,31.0,28.157788515090942
13.48231,15,0.282672,15.0,13.482309997081757
20.374018,23,0.298683,23.0,20.37401807308197
8.799673,10,0.30669,10.0,8.799673318862915
18.20301,20,0.322715,20.0,18.203010380268097
11.871481,13,0.331233,13.0,11.871480703353882
20.017618,23,0.347756,23.0,20.017618060112
23.965618,26,0.365765,26.0,23.96561825275421
23.58275,25,0.383772,25.0,23.582749843597412
15.555666,17,0.395808,17.0,15.555666208267212
12.291411,14,0.404805,14.0,12.291410624980927
17.32367,19,0.417055,19.0,17.323669910430908
14.447855,16,0.42817,16.0,14.447854995727539
10.906566,12,0.436683,12.0,10.906566202640533
23.255265,25,0.455511,25.0,23.25526452064514
13.538909,15,0.465469,15.0,13.538908898830414
45.714946,49,0.500087,49.0,45.71494597196579
15.449807,17,0.512688,17.0,15.449806928634644
16.635656,18,0.525054,18.0,16.6356560587883
10.603927,12,0.535761,12.0,10.603927433490753
19.543143,21,0.551021,21.0,19.543143272399902
16.699141,18,0.564047,18.0,16.699141204357147
20.704527,23,0.583076,23.0,20.704526662826538
10.833332,12,0.592082,12.0,10.833331942558289
27.715882,30,0.623177,30.0,27.715882182121277
20.525409,22,0.638714,22.0,20.525408685207367
10.866428,12,0.649724,12.0,10.866428315639496
11.672948,13,0.661738,13.0,11.672948181629181
13.779686,15,0.675752,15.0,13.779686272144318
10.666953,12,0.685762,12.0,10.666953325271606
14.197817,16,0.698869,16.0,14.197816729545593
12.67937,14,0.711484,14.0,12.67937046289444
23.108474,25,0.73407,25.0,23.10847443342209
10.734791,12,0.743074,12.0,10.734790980815887
63.412924,71,0.800795,71.0,63.412924110889435
14.950652,16,0.813285,16.0,14.950651824474335
13.378742,15,0.825813,15.0,13.378742158412933
38.013615,40,0.853824,40.0,38.01361471414566
19.549648,22,0.867837,22.0,19.549648106098175
30.304419,33,0.8929,33.0,30.304418981075287
7.974626,9,0.898304,9.0,7.974625527858734
9.795838,11,0.90594,11.0,9.795837640762329
21.859627,24,0.923958,24.0,21.85962736606598
19.61081,21,0.940014,21.0,19.610809981822968
10.461703,12,0.950022,12.0,10.461703062057495
9.820012,11,0.958028,11.0,9.820011734962463
21.741833,23,0.974034,23.0,21.741832673549652
23.523765,25,0.991054,25.0,23.52376490831375
30.169999,32,1.012578,32.0,30.16999900341034
13.39071,15,1.023602,15.0,13.390709519386292
29.737885,32,1.045742,32.0,29.737885117530823
21.731608,23,1.060805,23.0,21.731608390808105
10.941318,12,1.070712,12.0,10.941317558288574
21.746542,25,1.088724,25.0,21.746541559696198
16.668255,18,1.101854,18.0,16.6682550907135
22.231294,24,1.117882,24.0,22.231293857097626
22.700246,25,1.13389,25.0,22.70024573802948
20.805755,23,1.152442,23.0,20.805755257606506
15.425383,17,1.165846,17.0,15.425382792949677
16.238928,18,1.178885,18.0,16.238928139209747
23.095806,25,1.196906,25.0,23.095806300640106
19.557199,21,1.210427,21.0,19.557198882102966
15.529408,17,1.223949,17.0,15.52940821647644
15.728832,17,1.234962,17.0,15.728831768035889
19.230817,21,1.248962,21.0,19.23081737756729
14.371548,16,1.259972,16.0,14.371548116207123
8.045783,9,1.265977,9.0,8.045782804489136
37.883574,41,1.29501,41.0,37.88357377052307
26.590365,29,1.317063,29.0,26.59036487340927
12.366491,14,1.327069,14.0,12.366490542888641
13.600432,15,1.338259,15.0,13.600431859493256
10.917949,12,1.348249,12.0,10.917949497699738
23.2278,25,1.36684,25.0,23.227799654006958
20.852479,23,1.385856,23.0,20.85247939825058
10.865073,12,1.393367,12.0,10.865072846412659
23.923153,27,1.411407,27.0,23.92315250635147
33.531575,36,1.435935,36.0,33.53157460689545
15.008898,17,1.446943,17.0,15.008897840976715
9.921218,11,1.454948,11.0,9.921217858791351
19.19945,21,1.469953,21.0,19.199449598789215
9.912424,11,1.47696,11.0,9.912423551082611
11.817805,13,1.485969,13.0,11.8178049325943
19.039324,21,1.501975,21.0,19.03932386636734
17.989812,20,1.516004,20.0,17.989812433719635
15.704286,18,2.923931,18.0,15.704285621643066
13.556647,15,2.934929,15.0,13.556646943092346
48.768501,52,2.973942,52.0,48.76850140094757
59.196568,63,3.02101,63.0,59.196567595005035
25.499533,28,3.042036,28.0,25.4995334148407
14.036222,16,3.053542,16.0,14.03622180223465
43.080524,47,3.087706,47.0,43.08052432537079
21.603901,23,3.105714,23.0,21.603900849819183
45.009706,49,3.139846,49.0,45.009706139564514
16.522453,18,3.155835,18.0,16.5224529504776
48.280292,51,3.192966,51.0,48.28029161691666
49.47622,55,3.237039,55.0,49.47621959447861
10.858264,12,3.245582,12.0,10.858264207839966
14.311354,16,3.256583,16.0,14.311354219913483
24.533622,26,3.276608,26.0,24.53362202644348
26.870269,31,3.302606,31.0,26.87026882171631
20.905653,24,3.319649,24.0,20.90565264225006
14.446892,16,3.331638,16.0,14.44689166545868
24.032412,27,3.35767,27.0,24.032411575317383
18.057378,20,3.373676,20.0,18.057377994060516
14.379228,16,3.387723,16.0,14.379227578639984
34.020338,37,3.415688,37.0,34.020338237285614
38.615073,42,3.44821,42.0,38.61507284641266
8.81584,10,3.456755,10.0,8.81583970785141
14.612397,16,3.467731,16.0,14.612396955490112
28.236683,31,3.492763,31.0,28.236682534217834
21.979717,25,3.513153,25.0,21.97971671819687
11.863485,13,3.523692,13.0,11.863484978675842
22.32542,24,3.540717,24.0,22.32541996240616
19.687627,22,3.556705,22.0,19.687626659870148
58.965932,65,3.609831,65.0,58.965931832790375
11.826689,13,3.620874,13.0,11.826689183712006
22.300133,24,3.636876,24.0,22.300132632255554
27.399949,30,3.659896,30.0,27.399948835372925
31.728479,34,3.683872,34.0,31.728479325771332
35.799322,39,3.711393,39.0,35.79932200908661
33.210772,36,3.737002,36.0,33.21077227592468
16.529121,18,3.749036,18.0,16.529120683670044
17.531812,19,3.763018,19.0,17.531812012195587
15.032261,17,3.77956,17.0,15.032260715961456
57.119906,61,3.824767,61.0,57.11990576982498
12.296155,14,3.835735,14.0,12.296155154705048
42.510349,46,3.87028,46.0,42.51034867763519
32.314854,38,3.898007,38.0,32.314853727817535
17.062933,19,3.912559,19.0,17.062933206558228
18.496445,20,3.926699,20.0,18.496445178985596
21.399002,24,3.94571,24.0,21.399001955986023
12.403692,14,3.956702,14.0,12.403692305088043
8.821751,10,3.962699,10.0,8.821750819683075
38.038413,41,3.99468,41.0,38.03841280937195
33.487809,38,4.02184,38.0,33.4878089427948
19.035849,21,4.03782,21.0,19.03584885597229
25.508347,28,4.057897,28.0,25.508346736431122
28.648218,31,4.078653,31.0,28.648218154907227
33.299821,36,4.103678,36.0,33.29982143640518
27.950399,31,4.126768,31.0,27.950398862361908
25.89151,29,4.146799,29.0,25.8915097117424
24.852406,27,4.165767,27.0,24.852406442165375
59.786206,67,4.216765,67.0,59.78620618581772
47.559505,57,4.264806,57.0,47.55950504541397
17.785603,19,4.277793,19.0,17.785602629184723
26.721421,29,4.297834,29.0,26.72142118215561
24.500012,27,4.316926,27.0,24.500011563301086
20.655796,24,4.334491,24.0,20.655795872211456
20.121554,22,4.349046,22.0,20.121553540229797
19.271705,21,4.365069,21.0,19.271705329418182
37.536168,40,4.396081,40.0,37.53616827726364
48.545485,53,4.436947,53.0,48.54548501968384
