#{"t_start": 1783775905.48042, "env_id": "MountainCar-v0"}
r,l,t,original_reward,shaped_reward
-200.0,200,0.169096,-200.0,-200.0
-200.0,200,0.324006,-200.0,-200.0
-200.0,200,0.466221,-200.0,-200.0
-200.0,200,0.620841,-200.0,-200.0
-200.0,200,0.775314,-200.0,-200.0
-200.0,200,0.927025,-200.0,-200.0
-200.0,200,1.085804,-200.0,-200.0
-200.0,200,1.234751,-200.0,-200.0
-200.0,200,1.375232,-200.0,-200.0
-200.0,200,1.518141,-200.0,-200.0
-200.0,200,2.98179,-200.0,-200.0
-200.0,200,3.127774,-200.0,-200.0
-200.0,200,3.279879,-200.0,-200.0
-200.0,200,3.426703,-200.0,-200.0
-200.0,200,3.574945,-200.0,-200.0
-200.0,200,3.728825,-200.0,-200.0
-200.0,200,3.90696,-200.0,-200.0
-200.0,200,4.064166,-200.0,-200.0
-200.0,200,4.214813,-200.0,-200.0
-200.0,200,4.3701,-200.0,-200.0
-200.0,200,5.802856,-200.0,-200.0
-200.0,200,5.960126,-200.0,-200.0
-200.0,200,6.113718,-200.0,-200.0
-200.0,200,6.268906,-200.0,-200.0
-200.0,200,6.412153,-200.0,-200.0
-200.0,200,7.699907,-200.0,-200.0
-200.0,200,7.864911,-200.0,-200.0
-200.0,200,8.02105,-200.0,-200.0
-200.0,200,8.17001,-200.0,-200.0
-200.0,200,8.32069,-200.0,-200.0
-200.0,200,9.704742,-200.0,-200.0
-200.0,200,9.858634,-200.0,-200.0
-200.0,200,10.00973,-200.0,-200.0
-200.0,200,10.159777,-200.0,-200.0
-200.0,200,10.309641,-200.0,-200.0
-200.0,200,10.45613,-200.0,-200.0
-200.0,200,10.611672,-200.0,-200.0
-200.0,200,10.755838,-200.0,-200.0
-200.0,200,10.911885,-200.0,-200.0
-200.0,200,11.067004,-200.0,-200.0
-200.0,200,12.474655,-200.0,-200.0
-200.0,200,12.632807,-200.0,-200.0
-200.0,200,12.786861,-200.0,-200.0
-200.0,200,12.946571,-200.0,-200.0
-200.0,200,13.100704,-200.0,-200.0
-200.0,200,13.251834,-200.0,-200.0
-200.0,200,13.405593,-200.0,-200.0
-200.0,200,13.562776,-200.0,-200.0
-200.0,200,13.718027,-200.0,-200.0
-200.0,200,13.872687,-200.0,-200.0
-200.0,200,15.101585,-200.0,-200.0
-200.0,200,16.480505,-200.0,-200.0
-200.0,200,16.642248,-200.0,-200.0
