#{"t_start": 1783814048.239427, "env_id": "Acrobot-v1"}
r,l,t,original_reward,shaped_reward
-276.605597,500,0.308428,-500.0,-276.60559739917517
118.694238,500,0.589402,-500.0,118.69423822313547
-207.247847,500,0.872808,-500.0,-207.24784702062607
450.390235,500,1.141992,-500.0,450.3902348652482
555.438082,460,2.146523,-459.0,555.4380818791687
-168.098404,500,2.433634,-500.0,-168.09840387105942
179.491628,326,2.611474,-325.0,179.4916277565062
86.203166,500,2.885956,-500.0,86.203165858984
446.477666,463,3.976273,-462.0,446.47766598314047
175.622374,257,4.11757,-256.0,175.62237437814474
87.860667,252,4.261121,-251.0,87.86066737771034
287.06378,224,4.390426,-223.0,287.0637804493308
280.190613,343,4.950856,-342.0,280.1906128078699
673.652683,389,5.171278,-388.0,673.6526829153299
176.219898,338,5.356235,-337.0,176.2198984697461
238.760345,306,6.292227,-305.0,238.76034480333328
268.449395,211,6.402896,-210.0,268.44939510524273
156.91596,257,6.539809,-256.0,156.91595990210772
283.526674,366,6.746232,-365.0,283.5266736485064
258.037973,203,6.857551,-202.0,258.0379727035761
293.143705,283,7.020694,-282.0,293.1437046378851
255.183859,340,7.219497,-339.0,255.1838594302535
434.919022,309,8.147331,-308.0,434.91902234358713
115.098276,169,8.245231,-168.0,115.0982764326036
252.06185,208,8.360268,-207.0,252.06184951588511
392.175617,264,8.502844,-263.0,392.17561731114984
378.01996,219,8.626815,-218.0,378.0199600607157
238.391265,216,8.800126,-215.0,238.3912645727396
89.799437,221,8.931415,-220.0,89.79943670332432
339.734754,261,9.127816,-260.0,339.734753921628
263.85638,210,9.674412,-209.0,263.8563800826669
245.437236,210,10.548612,-209.0,245.43723589740694
130.117614,137,10.62541,-136.0,130.11761423759162
144.605722,195,10.738425,-194.0,144.60572201013565
127.03552,126,10.810604,-125.0,127.03552009910345
79.738547,143,10.889244,-142.0,79.73854714632034
149.743799,157,10.971612,-156.0,149.7437992915511
425.08271,196,11.075245,-195.0,425.0827104970813
157.292652,161,11.165559,-160.0,157.29265183210373
100.637631,132,11.234093,-131.0,100.63763074576855
109.309585,127,11.30452,-126.0,109.30958496406674
122.320358,117,11.372969,-116.0,122.32035771757364
301.610571,159,11.458589,-158.0,301.6105709820986
255.916276,156,11.546429,-155.0,255.91627601906657
363.705679,138,11.629094,-137.0,363.70567943155766
200.745262,159,12.478424,-158.0,200.74526184424758
160.783741,147,12.56334,-146.0,160.7837411686778
125.825915,144,12.646219,-143.0,125.82591532170773
166.369538,157,12.738985,-156.0,166.36953757330775
221.939591,154,12.828189,-153.0,221.93959089368582
326.007594,196,12.931446,-195.0,326.0075940936804
56.268834,124,13.001168,-123.0,56.268834084272385
226.758833,161,13.090823,-160.0,226.75883253663778
175.584374,162,13.17921,-161.0,175.58437440544367
104.117074,140,13.255532,-139.0,104.11707385629416
224.123464,158,13.347428,-157.0,224.12346443533897
