#{"t_start": 1783839675.0436828, "env_id": "LunarLander-v3"}
r,l,t,original_reward,shaped_reward
-135.739628,72,0.080794,-62.976394587161295,-135.73962780833244
-278.882242,85,0.143937,-171.32298134563396,-278.8822418153286
-168.471584,98,0.213047,-111.14571424484961,-168.47158382460475
-460.245567,92,0.279707,-321.1120836872392,-460.24556747078896
-320.919514,97,0.350601,-212.13925518889255,-320.91951371729374
-427.826665,81,0.40919,-288.43648056069577,-427.82666540145874
-122.956708,72,0.473348,-76.99527442757578,-122.95670833438635
-205.566544,84,0.546978,-121.07534701731143,-205.5665441453457
-185.79376,98,0.61911,-108.15830188194329,-185.79375971108675
-206.801801,74,0.675695,-118.15522324709858,-206.80180117487907
-161.189004,61,0.727932,-114.56758929186921,-161.1890035867691
-542.90649,130,0.824679,-395.806153368458,-542.9064902514219
-180.257907,99,0.925977,-99.44468517631745,-180.257907114923
-478.686082,110,1.026718,-323.2163458419964,-478.6860819235444
-164.238229,91,1.094842,-109.22294447155589,-164.23822911083698
-187.393043,77,1.152943,-111.92711981528666,-187.39304305240512
-206.312708,107,1.236696,-136.92619115118347,-206.31270785816014
-523.850855,117,1.323533,-369.5574153828611,-523.85085503757
-399.663771,98,1.434584,-280.0469925844999,-399.663771096617
-367.011389,138,1.704978,-216.94061213058188,-367.011388912797
-136.095198,62,1.74847,-80.19722529459553,-136.09519803524017
-237.099742,68,1.797625,-171.72783090091914,-237.09974247217178
-214.662096,83,2.837867,-137.12245962396065,-214.66209623217583
-149.161886,60,2.884914,-80.43013518730521,-149.16188591718674
-179.837651,109,2.967499,-99.57460913642477,-179.8376507461071
-201.503117,88,3.036349,-117.97480374678668,-201.50311681628227
-227.812077,117,3.127605,-130.13388572393288,-227.8120774924755
-222.498423,71,3.18777,-149.16092091637432,-222.49842303991318
-310.638543,110,3.26706,-206.88944796199888,-310.6385426148772
-288.123686,111,3.347726,-160.42863607187357,-288.12368557602167
-170.211748,79,3.405955,-112.5766948361487,-170.21174801886082
-72.443414,97,3.475623,9.468971614418066,-72.44341371953487
-109.808879,63,3.520719,-58.2736707372586,-109.80887925624847
-127.470643,126,3.614986,-71.3845811230992,-127.47064331173897
-209.663475,96,3.683571,-126.22784546278649,-209.663475304842
-292.663191,97,3.756546,-210.33059190267363,-292.6631906852126
-402.120571,106,3.831657,-256.4030939069545,-402.1205710172653
-397.977829,95,3.89884,-255.22385225040847,-397.9778294414282
-196.239269,91,3.96495,-135.27058200608835,-196.2392687574029
-257.889087,103,4.040672,-110.79466581837946,-257.88908741623163
-242.718415,90,4.117784,-168.638558925631,-242.71841547638178
-234.647557,103,4.192927,-148.8722380514646,-234.64755709283054
-233.872021,109,4.275763,-165.4520409342099,-233.87202141433954
-183.733262,76,4.332839,-120.4232014869946,-183.73326248303056
-205.779101,99,5.420952,-99.03717156984345,-205.7791010737419
-186.18785,89,5.484635,-107.4238956085711,-186.1878501176834
-172.754644,68,5.533719,-97.29259151568301,-172.75464420765638
-82.338944,91,5.601942,-10.533232882862478,-82.33894394338131
-207.127782,88,5.667562,-115.31124312767136,-207.1277821175754
-226.100791,103,5.74271,-116.65146616639605,-226.10079059377313
-255.426212,126,5.836593,-136.8512778675331,-255.4262115061283
-370.654337,105,5.91848,-226.39470041656213,-370.65433698892593
-433.326022,105,6.000706,-271.70579915939993,-433.32602179050446
-386.194081,111,6.570572,-246.26628142472526,-386.19408060237765
-179.585606,64,6.626683,-121.96509908150648,-179.5856060385704
-520.133221,89,6.697531,-393.8834668844871,-520.1332206577063
-202.954098,95,6.770687,-149.57361086653512,-202.95409750938416
-219.617164,58,6.817441,-150.2345260552308,-219.6171636581421
-185.425854,85,6.898572,-126.14792057718176,-185.42585408687592
-144.704443,56,6.944484,-78.92078567486281,-144.7044428139925
-225.969628,59,6.99049,-155.34159713556144,-225.96962761878967
-164.722476,82,7.049595,-122.77215452913427,-164.72247645258904
-152.005483,92,7.116682,-89.17824705403044,-152.00548270344734
-376.984174,119,7.213086,-268.3208734650517,-376.984174489975
-245.378069,91,7.282807,-178.39237294665676,-245.37806917726994
-211.268719,84,7.350193,-140.90294292538,-211.26871920749545
-114.265429,62,7.395746,-70.32853144807174,-114.26542941853404
-151.302092,64,8.463861,-81.96042925102556,-151.30209160596132
-138.848366,96,8.538552,-80.22152961322749,-138.84836587682366
-190.045088,84,8.599722,-118.23837118352998,-190.04508776590228
-187.555421,101,8.680562,-129.79856587651662,-187.55542115867138
-476.045601,88,8.744794,-337.2902668572466,-476.04560112953186
-192.676671,98,8.819546,-129.4422748046492,-192.67667089402676
-218.784577,55,8.860689,-147.57291263255328,-218.7845769673586
-183.904563,98,8.939552,-124.26380275743074,-183.90456315129995
-95.974295,67,8.992242,-56.869362840786366,-95.97429463267326
-152.974505,82,9.052848,-110.0043618157194,-152.97450549900532
