#{"t_start": 1782993930.715709, "env_id": "CartPole-v1"}
r,l,t,original_reward,shaped_reward
21.0,21,0.043019,21.0,21.0
13.0,13,0.051069,13.0,13.0
23.0,23,0.068581,23.0,23.0
30.0,30,0.095089,30.0,30.0
11.0,11,0.103599,11.0,11.0
9.0,9,0.11213,9.0,9.0
63.0,63,0.162303,63.0,63.0
15.0,15,0.174304,15.0,15.0
89.0,89,0.238019,89.0,89.0
16.0,16,0.249004,16.0,16.0
9.0,9,0.255005,9.0,9.0
26.0,26,0.272047,26.0,26.0
10.0,10,0.280065,10.0,10.0
76.0,76,0.331386,76.0,76.0
14.0,14,0.339992,14.0,14.0
30.0,30,0.362912,30.0,30.0
22.0,22,0.37694,22.0,22.0
20.0,20,0.39091,20.0,20.0
12.0,12,0.39955,12.0,12.0
17.0,17,0.41052,17.0,17.0
22.0,22,0.428261,22.0,22.0
25.0,25,0.44527,25.0,25.0
49.0,49,0.479218,49.0,49.0
12.0,12,0.488833,12.0,12.0
36.0,36,0.514395,36.0,36.0
39.0,39,0.540012,39.0,39.0
18.0,18,0.551449,18.0,18.0
14.0,14,0.561808,14.0,14.0
34.0,34,0.583933,34.0,34.0
79.0,79,0.63662,79.0,79.0
18.0,18,0.652037,18.0,18.0
9.0,9,0.659006,9.0,9.0
22.0,22,0.679037,22.0,22.0
39.0,39,0.709169,39.0,39.0
12.0,12,0.717169,12.0,12.0
32.0,32,0.741765,32.0,32.0
17.0,17,0.754292,17.0,17.0
48.0,48,0.788346,48.0,48.0
18.0,18,0.803424,18.0,18.0
13.0,13,0.813548,13.0,13.0
12.0,12,0.821156,12.0,12.0
14.0,14,0.831805,14.0,14.0
31.0,31,0.852926,31.0,31.0
15.0,15,0.865899,15.0,15.0
25.0,25,0.885955,25.0,25.0
15.0,15,0.897572,15.0,15.0
45.0,45,0.931139,45.0,45.0
11.0,11,0.940013,11.0,11.0
18.0,18,0.955276,18.0,18.0
11.0,11,0.963945,11.0,11.0
18.0,18,0.97894,18.0,18.0
16.0,16,0.990935,16.0,16.0
45.0,45,1.02954,45.0,45.0
44.0,44,1.065074,44.0,44.0
15.0,15,1.076071,15.0,15.0
15.0,15,1.08708,15.0,15.0
15.0,15,1.099593,15.0,15.0
20.0,20,1.114118,20.0,20.0
28.0,28,1.135183,28.0,28.0
17.0,17,1.148183,17.0,17.0
15.0,15,1.15919,15.0,15.0
32.0,32,1.182194,32.0,32.0
17.0,17,1.198755,17.0,17.0
22.0,22,1.216282,22.0,22.0
16.0,16,1.230841,16.0,16.0
39.0,39,1.261403,39.0,39.0
13.0,13,1.270007,13.0,13.0
16.0,16,1.281993,16.0,16.0
18.0,18,1.295962,18.0,18.0
17.0,17,1.311108,17.0,17.0
24.0,24,1.330135,24.0,24.0
11.0,11,1.33813,11.0,11.0
19.0,19,1.35413,19.0,19.0
39.0,39,1.382279,39.0,39.0
13.0,13,1.392265,13.0,13.0
31.0,31,1.414905,31.0,31.0
50.0,50,1.450151,50.0,50.0
18.0,18,1.464158,18.0,18.0
12.0,12,1.47218,12.0,12.0
68.0,68,1.526885,68.0,68.0
43.0,43,1.567004,43.0,43.0
20.0,20,3.026856,20.0,20.0
36.0,36,3.056867,36.0,36.0
66.0,66,3.109951,66.0,66.0
43.0,43,3.144639,43.0,43.0
59.0,59,3.19218,59.0,59.0
29.0,29,3.214226,29.0,29.0
15.0,15,3.22377,15.0,15.0
46.0,46,3.253304,46.0,46.0
22.0,22,3.269343,22.0,22.0
30.0,30,3.291704,30.0,30.0
55.0,55,3.332052,55.0,55.0
35.0,35,3.356035,35.0,35.0
22.0,22,3.371047,22.0,22.0
22.0,22,3.391021,22.0,22.0
25.0,25,3.422009,25.0,25.0
29.0,29,3.451117,29.0,29.0
77.0,77,3.512281,77.0,77.0
32.0,32,3.534292,32.0,32.0
23.0,23,3.55034,23.0,23.0
25.0,25,3.567936,25.0,25.0
24.0,24,3.584918,24.0,24.0
13.0,13,3.594937,13.0,13.0
32.0,32,3.616047,32.0,32.0
14.0,14,3.627042,14.0,14.0
37.0,37,3.656098,37.0,37.0
22.0,22,3.671098,22.0,22.0
20.0,20,3.686091,20.0,20.0
27.0,27,3.7062,27.0,27.0
21.0,21,3.721856,21.0,21.0
17.0,17,3.734885,17.0,17.0
15.0,15,3.746899,15.0,15.0
19.0,19,3.766066,19.0,19.0
25.0,25,3.785217,25.0,25.0
11.0,11,3.795239,11.0,11.0
15.0,15,3.805398,15.0,15.0
17.0,17,3.818958,17.0,17.0
24.0,24,3.836,24.0,24.0
20.0,20,3.85256,20.0,20.0
17.0,17,3.864106,17.0,17.0
65.0,65,3.916211,65.0,65.0
17.0,17,3.929177,17.0,17.0
10.0,10,3.936207,10.0,10.0
26.0,26,3.955186,26.0,26.0
28.0,28,3.9802,28.0,28.0
12.0,12,3.989218,12.0,12.0
21.0,21,4.007339,21.0,21.0
14.0,14,4.017924,14.0,14.0
18.0,18,4.030884,18.0,18.0
56.0,56,4.07291,56.0,56.0
22.0,22,4.08895,22.0,22.0
27.0,27,4.10908,27.0,27.0
24.0,24,4.128084,24.0,24.0
14.0,14,4.138146,14.0,14.0
23.0,23,4.154238,23.0,23.0
31.0,31,4.178116,31.0,31.0
47.0,47,4.217069,47.0,47.0
85.0,85,4.287277,85.0,85.0
19.0,19,4.303812,19.0,19.0
35.0,35,4.33291,35.0,35.0
11.0,11,4.341924,11.0,11.0
43.0,43,4.373918,43.0,43.0
23.0,23,4.392925,23.0,23.0
133.0,133,4.492164,133.0,133.0
27.0,27,4.514272,27.0,27.0
22.0,22,4.52982,22.0,22.0
22.0,22,4.546826,22.0,22.0
16.0,16,4.560828,16.0,16.0
19.0,19,4.57482,19.0,19.0
20.0,20,4.592756,20.0,20.0
16.0,16,4.605874,16.0,16.0
57.0,57,6.153847,57.0,57.0
45.0,45,6.187866,45.0,45.0
26.0,26,6.208905,26.0,26.0
17.0,17,6.222414,17.0,17.0
22.0,22,6.239938,22.0,22.0
45.0,45,6.278018,45.0,45.0
19.0,19,6.294052,19.0,19.0
30.0,30,6.318129,30.0,30.0
35.0,35,6.34111,35.0,35.0
117.0,117,6.421149,117.0,117.0
65.0,65,6.46513,65.0,65.0
44.0,44,6.49613,44.0,44.0
29.0,29,6.516893,29.0,29.0
122.0,122,6.60264,122.0,122.0
13.0,13,6.612264,13.0,13.0
76.0,76,6.66883,76.0,76.0
58.0,58,6.709239,58.0,58.0
33.0,33,6.732857,33.0,33.0
13.0,13,6.742838,13.0,13.0
25.0,25,6.761852,25.0,25.0
27.0,27,8.792743,27.0,27.0
81.0,81,8.852692,81.0,81.0
58.0,58,8.894896,58.0,58.0
27.0,27,8.918153,27.0,27.0
42.0,42,8.950173,42.0,42.0
20.0,20,8.964152,20.0,20.0
35.0,35,8.99016,35.0,35.0
39.0,39,9.018287,39.0,39.0
36.0,36,9.046359,36.0,36.0
41.0,41,9.073969,41.0,41.0
