#{"t_start": 1783784168.1897624, "env_id": "MountainCar-v0"}
r,l,t,original_reward,shaped_reward
-197.761501,200,0.118852,-200.0,-197.76150113344193
-199.21881,200,0.216894,-200.0,-199.21881049871445
-198.161265,200,0.307486,-200.0,-198.1612645983696
-195.336909,200,0.406581,-200.0,-195.33690875768661
-199.466018,200,0.511916,-200.0,-199.46601843833923
-183.249394,200,0.604832,-200.0,-183.2493942975998
-198.320327,200,0.703103,-200.0,-198.32032710313797
-193.874826,200,0.800666,-200.0,-193.8748264312744
-192.244407,200,0.902926,-200.0,-192.24440729618073
-197.901382,200,0.998046,-200.0,-197.90138238668442
-195.069704,200,1.931643,-200.0,-195.06970447301865
-191.672649,200,2.033716,-200.0,-191.6726490855217
-195.562455,200,2.12774,-200.0,-195.56245476007462
-198.029169,200,2.22384,-200.0,-198.0291689634323
-185.086737,200,2.31561,-200.0,-185.08673745393753
-193.802002,200,2.41374,-200.0,-193.80200213193893
-195.317502,200,2.506549,-200.0,-195.3175024986267
-193.196082,200,2.597693,-200.0,-193.19608241319656
-190.109626,200,2.691767,-200.0,-190.10962563753128
-199.636871,200,2.792569,-200.0,-199.63687127828598
-197.953345,200,3.756911,-200.0,-197.95334470272064
-188.142129,200,3.867754,-200.0,-188.1421292424202
-199.331298,200,3.990352,-200.0,-199.33129787445068
-196.876249,200,4.092504,-200.0,-196.8762491941452
-197.828855,200,4.193086,-200.0,-197.8288545012474
-198.638487,200,4.979126,-200.0,-198.6384865641594
-195.499935,200,5.073168,-200.0,-195.49993479251862
-198.185631,200,5.163873,-200.0,-198.18563097715378
-195.663272,200,5.25721,-200.0,-195.66327166557312
-199.039434,200,5.350206,-200.0,-199.03943413496017
-189.918418,200,6.265062,-200.0,-189.91841787099838
-195.522124,200,6.367859,-200.0,-195.52212381362915
-197.683695,200,6.467999,-200.0,-197.6836951971054
-197.346707,200,6.561598,-200.0,-197.34670650959015
-188.801343,200,6.656683,-200.0,-188.801343023777
-197.46735,200,6.747205,-200.0,-197.46734952926636
-192.408597,200,6.844229,-200.0,-192.40859735012054
-199.049734,200,6.938934,-200.0,-199.04973435401917
-188.745096,200,7.035639,-200.0,-188.74509578943253
-193.743107,200,7.128852,-200.0,-193.74310684204102
-196.242421,200,8.050952,-200.0,-196.24242103099823
-198.88622,200,8.158908,-200.0,-198.88622003793716
-195.168694,200,8.256818,-200.0,-195.16869449615479
-193.843509,200,8.344887,-200.0,-193.8435094356537
-197.71778,200,8.437097,-200.0,-197.71777999401093
-186.981719,200,8.528001,-200.0,-186.98171907663345
-193.159896,200,8.619788,-200.0,-193.15989583730698
-197.852717,200,8.712323,-200.0,-197.8527166247368
-195.576782,200,8.819741,-200.0,-195.5767823457718
-198.783559,200,8.948038,-200.0,-198.78355866670609
-188.797346,200,9.745167,-200.0,-188.79734599590302
-195.015574,200,10.68684,-200.0,-195.01557391881943
-193.352411,200,10.795124,-200.0,-193.35241103172302
-187.098301,200,10.892198,-200.0,-187.09830105304718
-199.148139,200,10.984803,-200.0,-199.14813947677612
-198.054686,200,11.083511,-200.0,-198.0546864271164
-196.75573,200,11.178667,-200.0,-196.75572955608368
-188.985014,200,11.275966,-200.0,-188.98501390218735
-195.002876,200,11.373119,-200.0,-195.00287556648254
-193.891052,200,11.469974,-200.0,-193.891051530838
-197.609001,200,11.562086,-200.0,-197.6090006828308
-197.175674,200,12.491017,-200.0,-197.1756740808487
-196.87229,200,12.597781,-200.0,-196.87228965759277
-193.088689,200,12.695154,-200.0,-193.0886892080307
-196.065462,200,12.787994,-200.0,-196.06546181440353
-195.340771,200,12.883391,-200.0,-195.34077101945877
-195.384313,200,12.983603,-200.0,-195.3843126296997
-198.679426,200,13.076792,-200.0,-198.67942583560944
-190.819602,200,13.171947,-200.0,-190.81960225105286
-196.736969,200,13.266077,-200.0,-196.7369692325592
-195.596011,200,13.362083,-200.0,-195.5960111618042
-193.718819,200,14.325037,-200.0,-193.71881890296936
-181.713483,200,14.427898,-200.0,-181.71348267793655
-196.821246,200,14.526444,-200.0,-196.82124608755112
-187.858203,200,14.625222,-200.0,-187.85820311307907
-196.223144,200,15.407151,-200.0,-196.22314369678497
-187.476783,200,15.499175,-200.0,-187.47678250074387
-195.465109,200,15.598981,-200.0,-195.4651090502739
-197.804548,200,15.693524,-200.0,-197.8045482635498
-195.443295,200,15.785335,-200.0,-195.44329458475113
-191.878987,200,15.880838,-200.0,-191.87898695468903
-197.228987,200,16.811419,-200.0,-197.22898709774017
-195.545433,200,16.912188,-200.0,-195.5454329252243
-196.621261,200,17.018291,-200.0,-196.62126064300537
-196.905751,200,17.108015,-200.0,-196.90575098991394
-197.885156,200,17.20318,-200.0,-197.885155916214
-198.017005,200,17.295284,-200.0,-198.01700460910797
-195.420795,200,17.386477,-200.0,-195.42079490423203
-199.003559,200,17.479803,-200.0,-199.00355929136276
-196.578717,200,17.573061,-200.0,-196.5787165760994
-195.112795,200,17.666073,-200.0,-195.1127946972847
-193.761128,200,17.759012,-200.0,-193.76112753152847
-198.485583,200,18.688667,-200.0,-198.4855826497078
-197.984438,200,18.782983,-200.0,-197.98443788290024
-196.633536,200,18.877133,-200.0,-196.63353604078293
-193.479668,200,18.975325,-200.0,-193.47966796159744
-195.984799,200,19.072927,-200.0,-195.98479878902435
-194.612516,200,19.165236,-200.0,-194.61251574754715
-187.70994,200,19.287127,-200.0,-187.70993953943253
-196.68262,200,19.402157,-200.0,-196.68262040615082
-197.608313,200,20.201976,-200.0,-197.6083129644394
-192.642071,200,20.299166,-200.0,-192.64207059144974
-198.82094,200,21.210258,-200.0,-198.82093995809555
-198.227668,200,21.312457,-200.0,-198.22766810655594
-190.901168,200,21.405014,-200.0,-190.90116786956787
-198.745213,200,21.499401,-200.0,-198.74521273374557
-190.693997,200,21.592334,-200.0,-190.69399672746658
-198.69579,200,21.688526,-200.0,-198.69578981399536
-193.151482,200,21.78102,-200.0,-193.1514818072319
-197.391458,200,21.88414,-200.0,-197.39145755767822
-177.282263,200,21.976213,-200.0,-177.28226345777512
-189.150788,200,22.079289,-200.0,-189.15078806877136
-195.981362,200,23.012922,-200.0,-195.98136162757874
-192.886657,200,23.123062,-200.0,-192.88665676116943
-198.410693,200,23.221272,-200.0,-198.41069328784943
-190.407163,200,23.314187,-200.0,-190.40716296434402
-198.301375,200,23.407444,-200.0,-198.30137491226196
-180.951963,200,23.499139,-200.0,-180.9519625902176
-190.805427,200,23.592834,-200.0,-190.8054273724556
-183.218182,200,23.695244,-200.0,-183.2181823849678
-197.495045,200,23.78754,-200.0,-197.4950446486473
-195.471419,200,23.883985,-200.0,-195.47141933441162
-196.241915,200,24.846353,-200.0,-196.2419152855873
-189.692236,200,24.955082,-200.0,-189.69223606586456
-189.062949,200,25.066577,-200.0,-189.0629488825798
-194.223559,200,25.848284,-200.0,-194.22355896234512
-195.232575,200,25.945328,-200.0,-195.23257476091385
-195.412483,200,26.04639,-200.0,-195.4124831557274
-198.305912,200,26.141381,-200.0,-198.30591237545013
-178.211814,200,26.236286,-200.0,-178.21181362867355
-193.211446,200,26.330151,-200.0,-193.21144610643387
-196.398791,200,26.42316,-200.0,-196.39879077672958
