#{"t_start": 1783787173.9352078, "env_id": "MountainCar-v0"}
r,l,t,original_reward,shaped_reward
-193.856438,200,0.125634,-200.0,-193.85643780231476
-195.978146,200,0.227042,-200.0,-195.9781460762024
-198.165078,200,0.318782,-200.0,-198.1650784611702
-193.097559,200,0.412699,-200.0,-193.0975593328476
-192.3267,200,0.502538,-200.0,-192.32669991254807
-197.515081,200,0.592008,-200.0,-197.51508098840714
-193.002887,200,0.685838,-200.0,-193.00288677215576
-180.938032,200,0.782354,-200.0,-180.9380316734314
-199.240277,200,0.872939,-200.0,-199.2402771115303
-198.545918,200,0.96497,-200.0,-198.54591816663742
-194.695062,200,1.872923,-200.0,-194.69506150484085
-181.433349,200,1.975741,-200.0,-181.4333485364914
-179.064855,200,2.068656,-200.0,-179.0648547410965
-196.085833,200,2.16489,-200.0,-196.0858332514763
-198.641796,200,2.259926,-200.0,-198.64179641008377
-183.20255,200,2.3574,-200.0,-183.20255029201508
-191.470537,200,2.446269,-200.0,-191.4705372452736
-199.590086,200,2.542469,-200.0,-199.59008586406708
-192.892288,200,2.639498,-200.0,-192.8922879099846
-198.257008,200,2.729889,-200.0,-198.25700771808624
-198.25214,200,3.656612,-200.0,-198.25213968753815
-195.126352,200,3.76166,-200.0,-195.12635231018066
-182.957516,200,3.855633,-200.0,-182.9575160741806
-193.318642,200,3.947849,-200.0,-193.31864166259766
-190.513732,200,4.042627,-200.0,-190.51373249292374
-197.675434,200,4.839718,-200.0,-197.67543441057205
-176.368575,200,4.939767,-200.0,-176.36857464909554
-184.696305,200,5.042534,-200.0,-184.69630467891693
-195.516913,200,5.14022,-200.0,-195.5169129371643
-198.385817,200,5.239766,-200.0,-198.38581669330597
-198.672339,200,6.161054,-200.0,-198.67233860492706
-193.896189,200,6.254611,-200.0,-193.89618867635727
-194.505623,200,6.350704,-200.0,-194.50562250614166
-197.490641,200,6.442482,-200.0,-197.49064141511917
-196.763046,200,6.538949,-200.0,-196.7630462050438
-191.05328,200,6.633688,-200.0,-191.05327981710434
-193.59608,200,6.724749,-200.0,-193.59607976675034
-198.357632,200,6.820863,-200.0,-198.35763186216354
-193.494467,200,6.917753,-200.0,-193.49446719884872
-193.473846,200,7.01149,-200.0,-193.47384613752365
-198.362901,200,7.938061,-200.0,-198.3629007935524
-179.562061,200,8.043091,-200.0,-179.56206059455872
-183.411672,200,8.14763,-200.0,-183.41167205572128
-197.57252,200,8.242278,-200.0,-197.57252025604248
-195.569453,200,8.33257,-200.0,-195.56945306062698
-198.270922,200,8.427682,-200.0,-198.27092176675797
-186.903854,200,8.524995,-200.0,-186.90385353565216
-189.514289,200,8.616582,-200.0,-189.51428925991058
-184.354925,200,8.706635,-200.0,-184.3549249768257
-193.900161,200,8.794722,-200.0,-193.9001608490944
-176.490545,200,9.56362,-200.0,-176.49054491519928
-198.696879,200,10.544111,-200.0,-198.6968789100647
-189.602285,200,10.650163,-200.0,-189.60228496789932
-196.519564,200,10.744377,-200.0,-196.51956391334534
-190.462902,200,10.836829,-200.0,-190.4629024863243
-197.915897,200,10.935017,-200.0,-197.91589725017548
-196.311093,200,11.029584,-200.0,-196.31109255552292
-197.007922,200,11.124173,-200.0,-197.0079221725464
-196.879694,200,11.221877,-200.0,-196.87969398498535
-194.991889,200,11.316845,-200.0,-194.99188882112503
-196.301466,200,11.415994,-200.0,-196.30146610736847
-198.533568,200,12.373567,-200.0,-198.53356796503067
-194.768623,200,12.479034,-200.0,-194.76862317323685
-192.076452,200,12.571949,-200.0,-192.07645231485367
-196.178576,200,12.663679,-200.0,-196.17857593297958
-197.785556,200,12.755028,-200.0,-197.78555649518967
-190.466275,200,12.846709,-200.0,-190.46627533435822
-197.809628,200,12.937685,-200.0,-197.80962777137756
-185.425133,200,13.03385,-200.0,-185.42513298988342
-191.919159,200,13.136264,-200.0,-191.9191586971283
-198.262945,200,13.232774,-200.0,-198.26294493675232
-196.321312,200,14.164582,-200.0,-196.3213118314743
-198.081474,200,14.262832,-200.0,-198.08147364854813
-197.873577,200,14.362472,-200.0,-197.8735773563385
-194.861981,200,14.459731,-200.0,-194.8619805574417
-196.688757,200,15.255759,-200.0,-196.6887566447258
-198.676157,200,15.354939,-200.0,-198.6761572957039
-192.822805,200,15.504781,-200.0,-192.82280468940735
-197.187703,200,15.600046,-200.0,-197.18770283460617
-198.442427,200,15.694652,-200.0,-198.4424267411232
-187.568411,200,15.792218,-200.0,-187.56841146945953
-197.6346,200,16.72071,-200.0,-197.634599506855
-197.335354,200,16.817813,-200.0,-197.33535408973694
-190.288684,200,16.924011,-200.0,-190.28868407011032
-196.83219,200,17.015838,-200.0,-196.8321899175644
-193.240263,200,17.109002,-200.0,-193.240263402462
-197.277205,200,17.210835,-200.0,-197.2772051692009
-199.220777,200,17.30791,-200.0,-199.2207773923874
-196.673674,200,17.414887,-200.0,-196.67367404699326
-197.940852,200,17.508121,-200.0,-197.94085210561752
-199.042666,200,17.604546,-200.0,-199.0426664352417
-195.828162,200,17.701963,-200.0,-195.82816189527512
-198.025452,200,18.649093,-200.0,-198.02545183897018
-196.080455,200,18.753569,-200.0,-196.08045452833176
-197.642405,200,18.843969,-200.0,-197.64240515232086
-195.712801,200,18.933539,-200.0,-195.71280139684677
-180.608661,200,19.024989,-200.0,-180.60866123437881
-187.045588,200,19.12074,-200.0,-187.04558783769608
-198.144571,200,19.216874,-200.0,-198.14457148313522
-186.356371,200,19.308778,-200.0,-186.35637086629868
-198.137565,200,20.088738,-200.0,-198.13756549358368
-195.714417,200,20.186673,-200.0,-195.71441733837128
-191.381361,200,21.193632,-200.0,-191.38136112689972
-197.172974,200,21.301053,-200.0,-197.17297387123108
-187.863505,200,21.392861,-200.0,-187.86350464820862
-198.326962,200,21.480568,-200.0,-198.3269619345665
-198.760694,200,21.574863,-200.0,-198.7606937289238
-195.56445,200,21.670852,-200.0,-195.56444984674454
-197.309195,200,21.770309,-200.0,-197.30919480323792
-198.08989,200,21.861863,-200.0,-198.0898904800415
-196.211335,200,21.955809,-200.0,-196.2113352417946
-199.061176,200,22.050664,-200.0,-199.06117624044418
-198.498904,200,22.972878,-200.0,-198.49890387058258
-191.639149,200,23.075041,-200.0,-191.63914948701859
-196.132876,200,23.176945,-200.0,-196.13287633657455
-188.522946,200,23.275795,-200.0,-188.5229462981224
-196.805256,200,23.368687,-200.0,-196.8052555322647
-198.278784,200,23.464873,-200.0,-198.27878433465958
-196.100027,200,23.556723,-200.0,-196.100026845932
-197.747401,200,23.652152,-200.0,-197.74740129709244
-190.589819,200,23.749352,-200.0,-190.58981865644455
-196.052444,200,23.841121,-200.0,-196.0524441599846
-195.011807,200,24.765019,-200.0,-195.01180744171143
-197.087102,200,24.870116,-200.0,-197.0871018767357
-198.514913,200,24.96569,-200.0,-198.51491338014603
-194.13143,200,25.769878,-200.0,-194.13142997026443
-196.534629,200,25.879628,-200.0,-196.5346291065216
-195.275125,200,25.972871,-200.0,-195.27512514591217
-195.665928,200,26.077114,-200.0,-195.66592782735825
-197.283369,200,26.179937,-200.0,-197.2833690047264
