#{"t_start": 1783846040.447857, "env_id": "LunarLander-v3"}
r,l,t,original_reward,shaped_reward
-442.702548,93,0.067088,-304.4305935146534,-442.70254758000374
-130.05284,96,0.118675,-82.45382700507105,-130.05283979326487
-549.925841,90,0.165204,-386.3676948697021,-549.9258414059877
-228.122726,87,0.209874,-166.40052999671687,-228.12272627651691
-311.217858,72,0.251971,-205.26240860389652,-311.21785828471184
-521.531112,118,0.312043,-347.94342241402,-521.5311116278172
-409.407325,102,0.366919,-269.09623452220217,-409.40732473134995
-115.893813,81,0.407025,-64.69932630592157,-115.89381274580956
-240.885807,67,0.450085,-152.53503916887206,-240.8858071565628
-183.16034,100,0.513552,-118.47182378819429,-183.160340256989
-330.378365,72,0.554819,-218.65917255727402,-330.37836487591267
-360.07253,99,0.608971,-258.3032774621768,-360.07252979278564
-346.860082,85,0.656052,-230.71491342996677,-346.8600823581219
-502.010846,93,0.703902,-345.14027439489314,-502.01084566116333
-129.017135,62,0.736813,-71.3327594721903,-129.01713466271758
-518.668511,112,0.793876,-357.41831543201704,-518.6685106232762
-310.529095,100,0.847921,-188.09287385485553,-310.5290950015187
-162.737647,75,0.888766,-65.14862025181183,-162.73764730989933
-176.127718,98,0.944956,-118.32501666515584,-176.1277182996273
-602.638125,82,0.991073,-425.522723828179,-602.6381253004074
-399.218523,80,1.035138,-267.85745142488895,-399.2185226082802
-101.239303,105,1.089893,-59.64759012469051,-101.23930330947042
-467.52878,99,1.881926,-321.48157512343397,-467.5287796482444
-319.613808,97,1.93108,-202.42058749822206,-319.6138075888157
-177.19427,105,1.986307,-116.54640328593472,-177.19426974654198
-539.613413,142,2.062881,-394.3265969632988,-539.6134127601981
-183.694421,90,2.114961,-118.22067725124796,-183.69442136958241
-324.065972,110,2.179479,-194.60685616872183,-324.06597167253494
-223.066751,95,2.22791,-129.14125537124016,-223.0667506940663
-135.663858,84,2.271631,-69.70865778830766,-135.66385847702622
-174.404492,95,2.339118,-115.79352845709221,-174.40449156053364
-198.45095,130,2.424896,-124.81350966758369,-198.45095009356737
-388.378554,108,2.482777,-252.441028192517,-388.378554135561
-198.00616,125,2.547849,-109.32836808243422,-198.00615998730063
-232.584168,88,2.608877,-137.91407355360747,-232.5841678828001
-294.139694,121,2.675932,-210.5277986657319,-294.13969396054745
-180.30762,80,2.727201,-102.73250397645346,-180.30762000754476
-91.823609,91,2.79982,-49.1423029203635,-91.82360905408859
-172.067369,90,2.860214,-122.63215056364719,-172.0673687942326
-278.125358,67,2.900208,-184.0847050092914,-278.12535767257214
-105.945296,67,2.937336,-63.25652168669815,-105.94529557228088
-126.544285,75,2.978468,-61.54201925094877,-126.54428538307548
-84.312245,70,3.020365,-0.32190864666404195,-84.31224542856216
-142.576669,99,3.80614,-60.35329149843577,-142.5766689926386
-405.50051,92,3.853153,-265.528564648774,-405.50050960481167
-330.346767,90,3.899728,-217.06427461141624,-330.34676745161414
-183.530886,76,3.939771,-100.25513423105215,-183.53088642656803
-473.970898,75,3.978621,-347.15082687214647,-473.9708979129791
-382.334143,138,4.053088,-255.1068653669531,-382.33414316922426
-391.193666,102,4.107651,-241.45412625096674,-391.19366601109505
-173.668042,95,4.162861,-104.80696855602281,-173.66804233193398
-485.017637,150,4.239287,-302.6851388761,-485.0176370367408
-249.997696,127,4.74208,-132.45680531006974,-249.9976957216859
-561.427211,125,4.806743,-392.40168149649577,-561.4272107928991
-328.357296,142,4.88524,-185.38323060863547,-328.3572958111763
-343.006582,95,4.937432,-235.3109641526043,-343.0065818578005
-210.33887,96,4.989807,-127.72272458526953,-210.33886996656656
-427.275963,133,5.067525,-265.2876481601569,-427.2759631834924
-197.792465,126,5.135753,-123.57466796961668,-197.79246545769274
-126.730132,64,5.169785,-79.0624504216917,-126.73013220727444
-152.829324,72,5.206145,-103.95318132242238,-152.82932430505753
-321.404362,73,5.248704,-238.65714331379405,-321.4043618440628
-354.7166,110,5.305766,-212.24823939047099,-354.71660032868385
-307.139179,100,6.085678,-196.25193667866426,-307.1391790136695
-171.809026,90,6.13132,-107.91940572257688,-171.80902644991875
-133.562988,75,6.174742,-84.38213543707383,-133.56298753619194
-270.812715,79,6.215845,-192.0679294739915,-270.8127145767212
-224.976118,85,6.257899,-130.08016366079391,-224.97611770778894
-272.413765,104,6.311962,-190.7212920763955,-272.41376531124115
-348.207529,99,6.366084,-234.1188486260179,-348.20752945542336
-691.516806,144,6.44272,-420.36914656492235,-691.516805909574
-238.934376,106,6.506081,-143.3695219364767,-238.93437631428242
-198.670552,79,6.548109,-113.24250909507026,-198.6705518066883
-310.038774,125,6.616035,-178.44626635401977,-310.03877425938845
-177.261911,83,6.660953,-106.91818885190861,-177.2619112432003
-310.471505,153,6.747047,-181.39716311265732,-310.47150542167947
-126.028529,84,6.792119,-84.62378091072362,-126.02852898836136
-378.823748,141,6.866741,-203.4787894554126,-378.82374842464924
-149.615896,76,6.906889,-96.93567572020558,-149.61589613556862
-144.644239,72,6.945758,-81.31949893671545,-144.64423870295286
-347.587957,90,6.990834,-207.0492456103877,-347.58795677125454
-151.690125,67,7.026875,-100.15348980431943,-151.69012477621436
-131.134012,88,7.078896,-80.80658110584596,-131.13401249051094
-174.058714,110,7.136641,-124.63601519380487,-174.0587141532451
-152.387731,182,8.008821,-23.390927131121657,-152.3877313733101
-333.448332,145,8.09253,-204.0604510251688,-333.44833239912987
-401.354329,136,8.165143,-263.7971582634034,-401.3543287217617
-146.809622,98,8.215957,-89.93451147481373,-146.8096221536398
-295.647164,199,8.326919,-75.22828726906785,-295.6471635848284
-156.12365,118,8.390124,-84.06776954565021,-156.12365029379725
-407.936839,187,8.495822,-230.87104593018745,-407.93683946318924
-188.060583,130,8.567807,-92.32594376363417,-188.0605831053108
-184.748729,93,8.618216,-126.06727308911063,-184.74872946739197
-218.220784,101,8.669771,-134.42171900290185,-218.22078361734748
-224.604678,101,8.723008,-135.56334447024201,-224.60467823967338
-451.863203,77,8.767054,-331.8938387486211,-451.86320319771767
-563.227823,125,8.832794,-402.46503999791196,-563.227822907269
-119.05976,82,8.874797,-58.773460600924864,-119.05976001173258
-234.437881,116,9.66069,-129.09019727084709,-234.4378811120987
-211.447291,127,9.732805,-132.33307718626645,-211.44729134440422
-533.216724,149,10.523851,-355.162318428665,-533.2167241498828
-259.097741,95,10.575503,-162.1131785819253,-259.0977410450578
-166.201872,99,10.626646,-96.01768933476092,-166.20187184214592
-321.824248,118,10.688725,-228.07918459893597,-321.8242477402091
-345.057046,96,10.739653,-234.2991099216252,-345.0570459738374
-112.765389,96,10.791189,-54.957051652348625,-112.76538874208927
-198.539687,99,10.852789,-107.32333102272574,-198.53968712687492
-450.612629,159,10.935895,-273.491493060878,-450.61262857168913
-280.086577,126,11.000831,-159.83878317353617,-280.0865767560899
-439.607762,125,11.066516,-293.5866924127623,-439.6077624000609
-364.966165,133,11.140023,-247.9338458066239,-364.9661652529612
-208.742026,82,11.185749,-133.5491313466885,-208.74202552437782
-152.225195,91,11.235835,-96.72993561583114,-152.22519511543214
-365.989504,101,11.290889,-258.33152635800667,-365.9895038828254
-187.525181,81,11.338718,-116.79578138829554,-187.5251810103655
-454.24001,103,11.39308,-319.5289941959681,-454.24000965058804
-386.854661,119,11.455635,-224.54702332341196,-386.8546609580517
-496.283984,90,11.504676,-373.1712394641669,-496.28398382663727
-238.562396,123,11.575171,-138.2150775816118,-238.56239625811577
-501.885725,114,12.359686,-325.5893336048837,-501.8857252895832
-497.113197,130,12.427604,-329.07907682408904,-497.1131969243288
-424.839582,158,12.510924,-278.9934986016003,-424.83958244882524
-325.132352,137,12.586796,-180.52692469115385,-325.13235211372375
-317.558856,124,12.649366,-185.68441175051714,-317.55885622650385
-352.530355,151,12.734583,-214.55084746561863,-352.5303553342819
-300.490591,109,12.796028,-205.79665301992668,-300.49059119820595
-158.78301,73,12.836583,-87.99646730160367,-158.78301000595093
-303.336797,108,12.895866,-179.3824283999511,-303.33679699897766
-200.066735,86,12.952593,-110.51728420693944,-200.06673499569297
-381.455385,133,13.03892,-216.45637211445094,-381.45538495481014
-121.278451,108,13.104824,-68.8582330156971,-121.27845093607903
-484.56946,139,13.183889,-313.46673345631825,-484.5694598853588
-300.493985,157,13.276684,-160.34842361436753,-300.4939850047231
-136.728687,106,13.332846,-87.12497400153312,-136.7286869585514
-150.399967,82,13.375736,-102.92456873759491,-150.39996668696404
-221.199951,128,13.447754,-124.91662447067195,-221.19995126128197
-65.65638,72,14.229843,-25.774033156985,-65.65638047456741
-140.396079,85,14.27184,-85.46337668868074,-140.39607901871204
-235.510873,115,14.330503,-124.16396915159721,-235.51087345182896
-399.145023,91,14.378465,-284.4359115803086,-399.1450234055519
-152.396132,78,14.419545,-79.68892932722113,-152.39613188803196
-255.273642,89,14.470623,-171.54081230088792,-255.27364204078913
-145.918542,68,14.509205,-98.51178569687735,-145.9185419678688
-76.815808,91,14.55676,-26.20051645019062,-76.8158076107502
-341.011185,157,15.242848,-190.82485943317675,-341.0111851617694
-236.616852,116,15.304697,-146.21761336151607,-236.61685191094875
-190.659963,123,15.3665,-80.98226351351249,-190.65996299684048
-555.809638,150,15.446902,-348.32485395614106,-555.8096382506192
-499.26819,123,15.51304,-348.2505694238929,-499.26819033920765
-117.309461,83,15.555511,-57.82621397696669,-117.309461414814
-210.855027,95,15.605732,-106.08244325906145,-210.85502734780312
-275.916958,119,15.666914,-145.45022686091326,-275.91695806384087
-545.136811,167,15.752497,-291.2671286193932,-545.1368105113506
-296.905196,101,15.804549,-202.14680514516473,-296.9051962867379
-232.558728,106,15.865143,-121.10529884260447,-232.5587284490466
-141.582417,134,16.66911,-75.133125542942,-141.582416780293
-123.75404,86,16.717721,-46.8869984882798,-123.75404047966003
