#{"t_start": 1783818131.8853164, "env_id": "Acrobot-v1"}
r,l,t,original_reward,shaped_reward
-505.519331,500,0.297187,-500.0,-505.5193305307859
-504.781404,500,0.616993,-500.0,-504.7814039805741
-504.460072,500,0.925845,-500.0,-504.4600723721833
-502.228381,500,1.196253,-500.0,-502.2283811788064
-505.37298,500,2.236109,-500.0,-505.37297981253585
-502.109814,500,2.510832,-500.0,-502.1098140363119
-501.92689,500,2.777425,-500.0,-501.9268903123866
-504.389803,500,3.04933,-500.0,-504.3898033915833
-452.445123,446,4.050267,-445.0,-452.4451227607625
-371.336189,365,4.250867,-364.0,-371.3361887821507
-328.915442,326,5.237081,-325.0,-328.9154420825187
-244.686376,241,5.363241,-240.0,-244.68637609090652
-321.502391,317,5.536134,-316.0,-321.50239093743255
-304.87531,301,5.742407,-300.0,-304.87530993535194
-336.495875,331,6.774755,-330.0,-336.4958753054912
-438.077065,432,7.020883,-431.0,-438.0770650869208
-150.50778,149,7.097727,-148.0,-150.5077804478165
-158.097916,156,7.185366,-155.0,-158.09791640899132
-461.2958,451,7.429729,-450.0,-461.29579994644956
-263.909436,262,7.574076,-261.0,-263.9094356927554
-305.687114,301,7.740859,-300.0,-305.6871144214609
-240.68793,237,8.640862,-236.0,-240.68793009736592
-302.37888,299,8.801686,-298.0,-302.37887991434417
-213.672367,210,8.918803,-209.0,-213.67236714553084
-160.315814,158,9.007876,-157.0,-160.31581427461012
-224.088672,221,9.124325,-220.0,-224.0886721116163
-242.340352,239,9.250169,-238.0,-242.3403521864815
-161.264582,159,9.333601,-158.0,-161.26458213249225
-178.442843,176,9.430828,-175.0,-178.4428434031782
-198.26621,196,9.535967,-195.0,-198.2662104618596
-195.075832,193,10.155515,-192.0,-195.07583199210458
-193.518571,190,11.034578,-189.0,-193.51857056623155
-206.376964,203,11.151786,-202.0,-206.37696405152786
-168.474234,167,11.24278,-166.0,-168.4742340559932
-206.967721,204,11.351122,-203.0,-206.96772067957326
-149.094818,148,11.439786,-147.0,-149.09481799753382
-162.738787,161,11.533355,-160.0,-162.73878706579106
-182.817845,181,11.636073,-180.0,-182.81784541738224
-208.811021,205,11.74211,-204.0,-208.81102067643064
-157.4698,156,11.82772,-155.0,-157.46979982573416
-131.499179,130,11.904516,-129.0,-131.49917929563674
-199.0756,195,12.016645,-194.0,-199.07560036531177
-166.770359,164,12.102718,-163.0,-166.7703591154423
-137.172615,136,12.934546,-135.0,-137.17261489534746
-147.729053,146,13.015742,-145.0,-147.7290534040705
-108.120912,107,13.071434,-106.0,-108.12091220147909
-213.60667,211,13.184445,-210.0,-213.60667022983088
-138.764922,137,13.261755,-136.0,-138.76492247369893
-111.7031,111,13.320928,-110.0,-111.70309984551743
-277.682001,268,13.46786,-267.0,-277.6820007879543
-210.211899,206,13.581345,-205.0,-210.21189852671236
-117.918003,117,13.643931,-116.0,-117.91800311088556
-142.639685,141,13.717695,-140.0,-142.63968487380077
-159.681971,156,13.799531,-155.0,-159.68197063038133
-151.898182,150,13.875541,-149.0,-151.89818169708366
-157.189537,154,13.963805,-153.0,-157.18953703787645
-131.377612,130,14.793791,-129.0,-131.37761222243316
-147.952665,146,14.871827,-145.0,-147.95266524412665
-164.310801,162,14.966659,-161.0,-164.31080120817535
-121.779739,121,15.031861,-120.0,-121.77973889464054
-119.711071,119,15.10364,-118.0,-119.71107068843207
-141.679824,140,15.523851,-139.0,-141.67982406471626
-152.81392,150,15.612576,-149.0,-152.8139199232217
-159.55019,158,15.700754,-157.0,-159.55019012688652
-129.210674,128,15.766773,-127.0,-129.21067404717667
-113.238194,112,15.82654,-111.0,-113.23819404329176
-178.360195,175,15.929121,-174.0,-178.3601951657981
-134.406478,133,15.998695,-132.0,-134.40647789108104
