#{"t_start": 1783534978.0408993, "env_id": "LunarLander-v3"}
r,l,t,original_reward,shaped_reward
-176.06005,109,3.402746,-98.20661973818444,-176.06004956364632
-225.17076,87,3.466557,-155.1790791012637,-225.17075979709625
-257.081837,89,3.532863,-159.99281875642077,-257.08183743059635
-456.664898,106,3.610535,-294.49621677281357,-456.6648980528116
-201.481551,103,3.692349,-132.38405771433438,-201.4815505295992
-479.649988,116,3.779281,-316.65094810962376,-479.6499879807234
-215.861663,60,3.827379,-154.10804321136513,-215.86166307330132
-184.661674,109,3.914314,-120.12843433773757,-184.66167436540127
-440.5144,96,3.983655,-296.1911259739949,-440.5144004672766
-73.743997,62,4.034125,-17.295146888303037,-73.74399701878428
-201.156238,86,4.100554,-143.9800290146682,-201.15623766183853
-298.286623,137,4.217649,-174.9917815536509,-298.2866234257817
-353.541787,72,4.269634,-246.21955682498006,-353.5417870283127
-214.697794,108,4.353772,-127.74488391435695,-214.69779392145574
-289.061985,93,4.418373,-187.40169346200662,-289.0619845353067
-134.542332,85,4.482725,-67.90664113957162,-134.54233233630657
-115.038579,57,4.52228,-66.06240317868756,-115.03857904672623
-282.570998,96,4.601294,-168.50774970876884,-282.57099771499634
-528.497836,78,4.685202,-396.44580311396516,-528.497836202383
-488.257488,99,4.79995,-366.04487233406576,-488.2574880197644
-422.606599,142,4.937274,-295.5488008018742,-422.6065991818905
-401.381082,117,11.649375,-241.9437047689041,-401.3810817748308
-129.63396,65,11.697314,-84.8923399829788,-129.63396014273167
-410.869764,71,11.7523,-293.22094673914563,-410.8697640299797
-533.912818,87,11.826133,-407.2447613678652,-533.9128178358078
-137.072685,112,11.929405,-84.38385700598192,-137.07268456742167
-186.729335,97,12.006278,-127.06716822039606,-186.7293354421854
-196.220022,96,12.080206,-134.57579043897996,-196.22002217173576
-626.977794,115,12.17448,-419.75271947358,-626.9777935352176
-403.476673,106,12.258351,-277.49005829750246,-403.4766725823283
-256.256951,102,12.343887,-156.12305701597984,-256.2569513581693
-48.134529,65,12.397479,28.298568778769777,-48.13452924787998
-573.733804,119,12.490701,-406.8245900518363,-573.7338036894798
-137.395791,101,12.569173,-85.3426382453465,-137.39579124748707
-487.700587,79,12.633514,-342.73774942839293,-487.70058739185333
-147.036509,108,12.722834,-83.91362630018733,-147.03650873154402
-160.707678,90,12.799426,-99.5806291510543,-160.70767813175917
