#{"t_start": 1783842503.20336, "env_id": "LunarLander-v3"}
r,l,t,original_reward,shaped_reward
-146.537458,84,0.066576,-95.95019968169646,-146.53745783120394
-166.423525,82,0.10831,-89.63885926682396,-166.42352472618222
-204.994951,63,0.140333,-138.47469012503754,-204.99495142698288
-221.244446,72,0.177335,-135.68948946676647,-221.24444568157196
-155.323664,130,0.242678,-103.53071607355118,-155.32366371899843
-405.000632,109,0.302438,-282.3462847376028,-405.00063194334507
-191.447652,65,0.335853,-120.58461424284874,-191.44765248894691
-587.676411,87,0.391046,-423.1932434980588,-587.676411151886
-569.296067,109,0.450303,-388.36656404706645,-569.2960668802261
-660.446521,113,0.510355,-476.36852606156185,-660.4465207383037
-166.662856,81,0.553282,-120.77642197023751,-166.6628563851118
-162.006704,66,0.586671,-91.74475512020332,-162.00670410692692
-123.51313,60,0.619668,-84.0150038876656,-123.51312965154648
-526.273568,130,0.687535,-355.1428144184298,-526.2735678181052
-116.316942,72,0.724549,-72.74566340666408,-116.31694197654724
-222.948282,140,0.800146,-127.47330826548674,-222.94828218221664
-170.37476,79,0.845524,-122.75283515717044,-170.37475980445743
-160.959489,97,0.898858,-116.74235971327826,-160.95948919653893
-523.238583,98,0.950486,-372.902406939626,-523.2385829612613
-139.523724,81,0.993471,-103.00606814519054,-139.5237235724926
-582.97572,105,1.047004,-426.1756255039883,-582.9757195562124
-376.076599,108,1.105163,-258.398171355165,-376.07659857720137
-134.040738,67,1.871683,-94.52310286289128,-134.04073798656464
-150.066274,79,1.915276,-99.83462675190938,-150.06627374142408
-384.134604,131,1.983843,-254.1649695105487,-384.1346043795347
-286.681347,96,2.032479,-173.5191626529258,-286.6813472509384
-249.195483,97,2.087478,-146.53099248852072,-249.19548284634948
-288.465137,111,2.147341,-169.31935535571134,-288.4651367664337
-156.355152,82,2.19001,-96.09905919018546,-156.35515166074038
-233.44963,93,2.23856,-146.04225327344477,-233.44962997734547
-219.317556,79,2.280114,-125.00909658055818,-219.31755581498146
-207.290934,87,2.328257,-117.86807806092422,-207.2909344881773
-160.829899,79,2.370261,-103.2353570471002,-160.82989932596684
-163.45964,64,2.407341,-100.61435481886144,-163.45964014530182
-353.209013,126,2.474342,-225.52704551719683,-353.2090132534504
-241.459768,94,2.525465,-140.56400019862656,-241.45976819097996
-233.864182,86,2.574672,-140.26682312456944,-233.86418214440346
-133.902718,66,2.619028,-68.40392104963433,-133.90271774679422
-398.905888,95,2.679813,-255.21646373968153,-398.905887812376
-276.189139,114,2.747336,-165.12292556413678,-276.1891391314566
-442.5177,88,2.795389,-309.4310038266805,-442.5177002251148
-335.44506,116,2.862567,-230.8019359369029,-335.44506006129086
-197.612325,117,2.934622,-108.87561437432433,-197.61232475936413
-167.015526,76,2.973532,-114.10420043591752,-167.01552613079548
-188.923938,106,3.851423,-113.73518811728422,-188.92393801920116
-434.940797,80,3.894692,-299.78791473645606,-434.9407974779606
-294.030865,65,3.928715,-206.26046044637985,-294.030864700675
-132.405933,63,3.965232,-89.31958856214402,-132.40593326091766
-184.522474,76,4.00859,-105.01964737169155,-184.5224741846323
-199.269663,134,4.088602,-113.5382116809986,-199.2696626931429
-513.389838,94,4.136149,-365.364846871169,-513.3898384906352
-107.248763,66,4.172717,-65.69488053643066,-107.24876296520233
-178.469172,119,4.233571,-104.41414890473385,-178.46917198598385
-177.129772,63,4.266772,-115.59776951055133,-177.12977217137814
-318.369406,104,4.616223,-189.49861475117848,-318.3694058507681
-499.513432,97,4.667284,-368.28944939730684,-499.5134324282408
-66.509387,73,4.708335,-5.100944632207714,-66.50938677787781
-138.352513,77,4.750324,-88.59818589529685,-138.35251277685165
-345.332234,93,4.80263,-227.0187007690091,-345.3322340250015
-143.512486,65,4.837245,-84.55920994119013,-143.51248610019684
-283.654768,112,4.89834,-155.67999570040558,-283.6547679081559
-157.660533,90,4.952104,-82.39699802935166,-157.66053323447704
-303.518079,87,4.999635,-197.2854729896721,-303.5180794969201
-159.103457,66,5.033152,-99.89401749784835,-159.10345697402954
-118.925539,119,5.094519,-55.05935508978334,-118.92553858458996
-176.474847,75,5.133526,-119.68993322265177,-176.47484657168388
-496.943884,86,5.177471,-347.31403506993684,-496.9438844323158
-245.604369,74,5.941334,-166.43050579325745,-245.6043689697981
-150.006153,74,5.979043,-101.65577671587576,-150.00615295022726
-142.925467,81,6.023269,-70.90824344978354,-142.92546696215868
-164.704893,109,6.100472,-108.90422883670325,-164.7048925459385
-220.365732,74,6.142735,-142.32542474335438,-220.3657323718071
-294.111319,109,6.200383,-165.50250612236152,-294.1113189905882
-404.846466,111,6.256631,-251.5704688261216,-404.84646582603455
-176.985968,62,6.28986,-108.51531888494085,-176.9859680607915
-171.40902,86,6.333872,-127.61997082072439,-171.40901950746775
-206.225273,108,6.390909,-134.7644931308171,-206.22527322918177
-302.883021,109,6.449371,-175.665212423778,-302.8830213472247
-130.875601,77,6.491558,-92.7888292387355,-130.87560126185417
-363.841009,95,6.54229,-264.75269448509664,-363.84100899100304
-111.021354,78,6.5842,-59.05970965557453,-111.02135407924652
-146.495077,76,6.623242,-96.58660128415522,-146.49507665634155
-66.149969,84,6.666301,-6.709866281486924,-66.1499686986208
-236.334269,85,6.71235,-149.9993627687201,-236.33426924049854
-180.960357,85,6.756371,-119.9126646804839,-180.96035672724247
-181.694417,121,6.821476,-115.3856310643921,-181.69441682845354
-188.151381,124,6.890099,-103.67519992403814,-188.1513808965683
-116.181226,93,6.944211,-42.88104615862275,-116.18122632429004
-147.333123,94,6.993326,-97.53842555157496,-147.33312311023474
-251.186636,87,7.037373,-167.9725280681958,-251.1866362914443
-127.933188,71,7.828155,-82.52099813763141,-127.93318821489811
-305.001289,98,7.882557,-195.4357000226546,-305.00128918886185
-220.504826,76,7.934954,-134.65186597604216,-220.50482568144798
-472.607964,97,8.00127,-319.94555123877484,-472.6079643368721
-110.317449,77,8.046097,-60.57855921585169,-110.31744931638241
-176.067505,81,8.089005,-116.9109458308333,-176.06750537455082
-491.662694,81,8.131581,-371.07965405599793,-491.6626944541931
-330.447467,96,8.204576,-211.47483466632633,-330.44746655225754
-263.962254,80,8.244607,-199.6576732911767,-263.9622540473938
-167.195927,61,8.277355,-105.20775479973825,-167.19592721387744
-161.581488,71,8.315614,-106.36748461209027,-161.58148843050003
-66.788357,101,8.386374,15.180358227609133,-66.78835679590702
-230.635305,75,8.43596,-139.45893354136223,-230.63530531525612
-253.202423,129,8.509422,-142.37259181955585,-253.20242288708687
-225.614986,87,8.560585,-138.9147646917846,-225.6149857789278
-454.422964,95,8.610422,-341.0513965733328,-454.42296393215656
-148.072574,145,8.686012,-65.53226630838496,-148.07257430255413
-280.488344,102,8.743574,-189.52600606233347,-280.4883440993726
-206.350397,74,8.781626,-142.83333847086283,-206.35039737820625
-92.342117,74,8.823747,-45.103088985176974,-92.34211702644825
-154.822421,112,9.857358,-91.18669635517041,-154.82242111302912
-288.405318,131,9.930841,-185.99707280966805,-288.40531812235713
-107.079411,96,10.705586,-55.05060526571937,-107.0794111341238
-157.438449,131,10.77421,-38.657087436454376,-157.43844917789102
-108.644832,79,10.818735,-57.48104330432501,-108.64483234286308
-176.379539,77,10.860213,-91.60555669553177,-176.37953881919384
-77.539753,90,10.909878,-2.1313920105676374,-77.53975307941437
-136.932344,68,10.946412,-77.2232018929906,-136.93234384059906
-143.489152,80,10.99352,-77.26410040233878,-143.4891524463892
-379.528887,113,11.056195,-247.23026815216173,-379.52888688258827
-326.603947,76,11.095969,-232.16467512987666,-326.6039474569261
-125.181716,68,11.130037,-66.56093488126253,-125.18171593546867
-218.9125,173,11.22041,-89.2174102651445,-218.91250016912818
-134.810977,141,11.293541,-30.77493350674213,-134.8109767511487
-113.931092,74,11.331075,-71.84830191915827,-113.93109166622162
-219.044646,106,11.387806,-133.5107998160401,-219.04464642331004
-105.364614,87,11.437385,-66.58579165823049,-105.36461389064789
-436.251518,109,11.497531,-283.39635171736455,-436.2515183184296
-301.362623,106,11.553223,-168.8500728750197,-301.3626233637333
-198.235304,94,11.604244,-103.45549510724285,-198.2353037968278
-331.886359,122,11.669733,-176.44190927818715,-331.8863586485386
-242.082311,115,11.731217,-110.14075470117619,-242.08231069147587
-296.002518,102,12.499931,-185.96764613299013,-296.0025179460645
-213.36674,130,12.567531,-93.22278395739646,-213.36673982441425
-323.534039,122,12.631522,-188.15524090453155,-323.5340387672186
-210.904065,170,12.722773,-96.59595763101834,-210.90406493283808
-303.225163,128,12.789704,-172.0265785418493,-303.2251625433564
-249.223228,101,12.847729,-142.75118946446227,-249.22322833538055
-122.964894,66,12.882286,-73.08370730173975,-122.96489404514432
-176.810855,100,12.933341,-103.34110496997971,-176.81085497140884
-215.326695,140,13.007779,-99.17818096423339,-215.3266947939992
-85.310339,93,13.057157,-39.70567668609111,-85.31033869087696
-213.092793,138,13.127372,-107.0696847411595,-213.09279271960258
-168.479317,75,13.168726,-98.92489593935024,-168.47931738197803
-277.880421,137,13.256027,-103.30226269613871,-277.8804210945964
-205.97736,114,13.332458,-110.78927995455878,-205.97736038267612
-160.164927,73,13.380609,-93.80299374564807,-160.16492665931582
-204.028275,104,13.433189,-106.20189534214374,-204.02827470004559
-65.175234,87,13.479248,-22.52417733513792,-65.17523370683193
-90.358329,72,13.532277,-44.40253149271126,-90.35832867026329
-185.759803,129,13.601323,-102.22854492179178,-185.7598031014204
-172.798065,142,14.404103,-88.95867593448418,-172.79806491732597
-112.52371,145,14.48038,-45.64400590284296,-112.52370956540108
-116.114809,149,14.565228,6.1192614875601095,-116.11480874195695
-523.196044,117,14.631102,-326.747228939209,-523.1960441768169
-215.200614,100,14.68344,-122.1177916339359,-215.20061375200748
-289.538742,150,16.504385,-195.21163539460312,-289.53874196857214
-160.900113,140,16.578628,-55.975506809803704,-160.90011287853122
-259.512157,127,16.643387,-133.13365366613345,-259.51215663552284
-291.687655,165,16.733452,-175.96516320680465,-291.68765450268984
-352.499667,103,16.786481,-214.957210510271,-352.49966702237725
-100.543967,93,16.836466,-36.99698227686635,-100.5439667403698
-243.317302,98,16.887009,-152.04704780289404,-243.31730157136917
-283.307735,151,16.970334,-87.76403763718054,-283.3077353313565
-167.705025,86,17.015126,-94.73109410584244,-167.705024830997
-309.669928,142,17.092478,-147.4140540628848,-309.66992822661996
-197.709152,160,17.173215,-68.45649346958407,-197.7091517150402
-183.998466,141,17.98204,-79.59821368001363,-183.99846582859755
-147.672498,204,18.094285,-10.03657905833235,-147.67249847203493
-211.05211,86,18.14112,-107.79724203414192,-211.0521095842123
-69.698908,105,18.198316,-27.366454999170045,-69.69890788197517
-142.858677,95,18.247336,-53.295923434582235,-142.85867651551962
-173.423045,106,18.308314,-91.21616360717304,-173.423044629395
-191.447142,183,18.405301,-41.03084719380408,-191.4471418298781
-92.822035,118,18.466412,-40.27715753215473,-92.82203533500433
-183.915494,145,18.558247,-49.011399892992884,-183.91549392044544
-118.369938,109,18.634535,-59.54364021037401,-118.3699381351471
-296.654917,105,18.698557,-167.32060671585094,-296.6549172103405
-155.551121,148,18.776669,-81.76366394603805,-155.5511214993894
-261.344177,124,18.851572,-153.19665393546467,-261.3441768474877
-140.197444,142,18.92466,-58.16534452796129,-140.19744373857975
-117.02625,128,18.994237,-55.24968241461352,-117.02625038474798
-108.924172,78,19.034266,-40.0233028958282,-108.92417222633958
-168.986273,106,19.833254,-63.144896430385224,-168.98627337813377
-171.181794,155,19.917293,-96.58054505284159,-171.18179351836443
-305.301354,195,20.022319,-106.87200685522858,-305.30135449022055
