#{"t_start": 1783799309.2341206, "env_id": "Acrobot-v1"}
r,l,t,original_reward,shaped_reward
-500.0,500,2.615574,-500.0,-500.0
-500.0,500,2.894769,-500.0,-500.0
-500.0,500,3.182815,-500.0,-500.0
-500.0,500,3.490186,-500.0,-500.0
-500.0,500,4.526407,-500.0,-500.0
-500.0,500,4.812632,-500.0,-500.0
-500.0,500,5.127489,-500.0,-500.0
-500.0,500,5.427403,-500.0,-500.0
-485.0,486,6.482847,-485.0,-485.0
-500.0,500,6.811931,-500.0,-500.0
-500.0,500,9.236393,-500.0,-500.0
-500.0,500,9.523234,-500.0,-500.0
-500.0,500,10.537447,-500.0,-500.0
-500.0,500,10.826227,-500.0,-500.0
-500.0,500,11.113282,-500.0,-500.0
-500.0,500,11.407313,-500.0,-500.0
-500.0,500,12.557485,-500.0,-500.0
-451.0,452,12.816571,-451.0,-451.0
-500.0,500,13.1164,-500.0,-500.0
-500.0,500,13.402073,-500.0,-500.0
-364.0,365,16.513088,-364.0,-364.0
-244.0,245,16.64698,-244.0,-244.0
-372.0,373,16.86204,-372.0,-372.0
-396.0,397,17.116933,-396.0,-396.0
-408.0,409,17.377351,-408.0,-408.0
-461.0,462,17.65593,-461.0,-461.0
-350.0,351,18.606981,-350.0,-350.0
-220.0,221,18.739081,-220.0,-220.0
-342.0,343,18.938553,-342.0,-342.0
-271.0,272,19.097129,-271.0,-271.0
-438.0,439,19.354811,-438.0,-438.0
-500.0,500,19.634641,-500.0,-500.0
-271.0,272,20.513536,-271.0,-271.0
-336.0,337,20.709043,-336.0,-336.0
-391.0,392,21.88117,-391.0,-391.0
-287.0,288,22.041574,-287.0,-287.0
-368.0,369,22.253666,-368.0,-368.0
-173.0,174,22.371107,-173.0,-173.0
-183.0,184,22.485951,-183.0,-183.0
-153.0,154,23.344882,-153.0,-153.0
-224.0,225,23.479169,-224.0,-224.0
-399.0,400,23.711054,-399.0,-399.0
-231.0,232,23.846004,-231.0,-231.0
-310.0,311,24.029073,-310.0,-310.0
-217.0,218,24.155059,-217.0,-217.0
-206.0,207,24.276151,-206.0,-206.0
-236.0,237,24.413749,-236.0,-236.0
-196.0,197,25.265817,-196.0,-196.0
-221.0,222,25.39602,-221.0,-221.0
-230.0,231,25.531888,-230.0,-230.0
-123.0,124,25.605145,-123.0,-123.0
-203.0,204,25.721983,-203.0,-203.0
-213.0,214,25.848763,-213.0,-213.0
-122.0,123,25.919707,-122.0,-122.0
-165.0,166,26.008851,-165.0,-165.0
-189.0,190,26.114262,-189.0,-189.0
-127.0,128,26.611997,-127.0,-127.0
-145.0,146,26.692763,-145.0,-145.0
-132.0,133,26.769149,-132.0,-132.0
-211.0,212,27.639922,-211.0,-211.0
-176.0,177,27.759151,-176.0,-176.0
-168.0,169,27.865326,-168.0,-168.0
-171.0,172,27.973994,-171.0,-171.0
-174.0,175,28.081161,-174.0,-174.0
-142.0,143,28.166734,-142.0,-142.0
-197.0,198,28.291849,-197.0,-197.0
-158.0,159,28.386861,-158.0,-158.0
-203.0,204,28.511782,-203.0,-203.0
-172.0,173,28.611981,-172.0,-172.0
-162.0,163,28.709135,-162.0,-162.0
-120.0,121,28.779125,-120.0,-120.0
-155.0,156,29.610898,-155.0,-155.0
-145.0,146,29.697021,-145.0,-145.0
-144.0,145,29.780711,-144.0,-144.0
-118.0,119,29.85701,-118.0,-118.0
-116.0,117,29.924232,-116.0,-116.0
-103.0,104,29.981673,-103.0,-103.0
-277.0,278,30.141049,-277.0,-277.0
-164.0,165,30.233772,-164.0,-164.0
-173.0,174,30.337328,-173.0,-173.0
-130.0,131,30.411716,-130.0,-130.0
-122.0,123,30.480344,-122.0,-122.0
-164.0,165,30.579078,-164.0,-164.0
-146.0,147,30.660199,-146.0,-146.0
-157.0,158,31.581459,-157.0,-157.0
-94.0,95,31.63703,-94.0,-94.0
-111.0,112,31.70321,-111.0,-111.0
-123.0,124,31.77705,-123.0,-123.0
-279.0,280,32.401106,-279.0,-279.0
-115.0,116,32.471146,-115.0,-115.0
-166.0,167,32.571004,-166.0,-166.0
-115.0,116,32.639294,-115.0,-115.0
-123.0,124,32.714838,-123.0,-123.0
-150.0,151,32.81219,-150.0,-150.0
-165.0,166,32.926724,-165.0,-165.0
-107.0,108,33.001992,-107.0,-107.0
-123.0,124,33.078029,-123.0,-123.0
-369.0,370,34.110955,-369.0,-369.0
-102.0,103,34.173836,-102.0,-102.0
-127.0,128,34.243893,-127.0,-127.0
-94.0,95,34.296944,-94.0,-94.0
-122.0,123,34.371284,-122.0,-122.0
-124.0,125,34.444987,-124.0,-124.0
-120.0,121,34.514622,-120.0,-120.0
-94.0,95,34.572054,-94.0,-94.0
-105.0,106,34.63468,-105.0,-105.0
-102.0,103,34.694805,-102.0,-102.0
-113.0,114,34.757901,-113.0,-113.0
-297.0,298,34.928767,-297.0,-297.0
-92.0,93,34.98418,-92.0,-92.0
-109.0,110,35.051267,-109.0,-109.0
-125.0,126,35.122888,-125.0,-125.0
-111.0,112,35.188668,-111.0,-111.0
-137.0,138,35.269809,-137.0,-137.0
-127.0,128,36.074751,-127.0,-127.0
-82.0,83,36.121937,-82.0,-82.0
-94.0,95,36.173491,-94.0,-94.0
-107.0,108,36.234701,-107.0,-107.0
-104.0,105,36.294965,-104.0,-104.0
-92.0,93,36.350996,-92.0,-92.0
-85.0,86,36.402184,-85.0,-85.0
-127.0,128,36.477656,-127.0,-127.0
-90.0,91,36.529533,-90.0,-90.0
-82.0,83,36.575543,-82.0,-82.0
-95.0,96,36.627814,-95.0,-95.0
-94.0,95,36.684874,-94.0,-94.0
-106.0,107,36.746951,-106.0,-106.0
-126.0,127,37.218469,-126.0,-126.0
-131.0,132,37.294652,-131.0,-131.0
-109.0,110,37.356885,-109.0,-109.0
-128.0,129,37.432947,-128.0,-128.0
-137.0,138,37.511576,-137.0,-137.0
-88.0,89,37.562696,-88.0,-88.0
-130.0,131,38.418735,-130.0,-130.0
-102.0,103,38.484703,-102.0,-102.0
-108.0,109,38.553815,-108.0,-108.0
-104.0,105,38.63086,-104.0,-104.0
-100.0,101,38.719986,-100.0,-100.0
-107.0,108,38.790641,-107.0,-107.0
-74.0,75,38.838706,-74.0,-74.0
-107.0,108,38.900882,-107.0,-107.0
-122.0,123,38.967924,-122.0,-122.0
-107.0,108,39.029506,-107.0,-107.0
-93.0,94,39.08337,-93.0,-93.0
-101.0,102,39.139516,-101.0,-101.0
-69.0,70,39.179622,-69.0,-69.0
-180.0,181,39.282475,-180.0,-180.0
-139.0,140,39.364738,-139.0,-139.0
-104.0,105,39.425723,-104.0,-104.0
-95.0,96,39.480966,-95.0,-95.0
-83.0,84,39.530881,-83.0,-83.0
-102.0,103,39.591014,-102.0,-102.0
-106.0,107,40.399785,-106.0,-106.0
-105.0,106,40.463836,-105.0,-105.0
-101.0,102,40.523033,-101.0,-101.0
-103.0,104,40.588027,-103.0,-103.0
-94.0,95,40.64192,-94.0,-94.0
-83.0,84,40.689488,-83.0,-83.0
-143.0,144,40.774501,-143.0,-143.0
-88.0,89,40.825495,-88.0,-88.0
-97.0,98,40.882233,-97.0,-97.0
