#{"t_start": 1783801675.032117, "env_id": "Acrobot-v1"}
r,l,t,original_reward,shaped_reward
-500.0,500,0.307427,-500.0,-500.0
-500.0,500,0.616866,-500.0,-500.0
-500.0,500,0.939275,-500.0,-500.0
-500.0,500,1.221903,-500.0,-500.0
-500.0,500,2.476218,-500.0,-500.0
-500.0,500,2.775403,-500.0,-500.0
-500.0,500,3.062067,-500.0,-500.0
-500.0,500,3.354399,-500.0,-500.0
-500.0,500,4.419452,-500.0,-500.0
-341.0,342,4.621548,-341.0,-341.0
-500.0,500,5.805267,-500.0,-500.0
-372.0,373,6.029322,-372.0,-372.0
-289.0,290,6.194717,-289.0,-289.0
-358.0,359,7.258334,-358.0,-358.0
-319.0,320,7.44084,-319.0,-319.0
-255.0,256,7.620267,-255.0,-255.0
-500.0,500,7.899348,-500.0,-500.0
-223.0,224,8.049798,-223.0,-223.0
-432.0,433,8.316652,-432.0,-432.0
-237.0,238,9.389096,-237.0,-237.0
-233.0,234,9.53051,-233.0,-233.0
-269.0,270,9.685693,-269.0,-269.0
-247.0,248,9.847071,-247.0,-247.0
-242.0,243,9.984054,-242.0,-242.0
-195.0,196,10.096124,-195.0,-195.0
-224.0,225,10.245227,-224.0,-224.0
-194.0,195,10.385809,-194.0,-194.0
-269.0,270,12.256383,-269.0,-269.0
-203.0,204,13.219218,-203.0,-203.0
-163.0,164,13.334018,-163.0,-163.0
-199.0,200,13.447935,-199.0,-199.0
-167.0,168,13.54399,-167.0,-167.0
-154.0,155,13.635323,-154.0,-154.0
-247.0,248,13.789354,-247.0,-247.0
-157.0,158,13.883245,-157.0,-157.0
-163.0,164,13.981732,-163.0,-163.0
-198.0,199,14.091988,-198.0,-198.0
-171.0,172,14.193195,-171.0,-171.0
-183.0,184,14.295219,-183.0,-183.0
-197.0,198,15.240371,-197.0,-197.0
-101.0,102,15.296265,-101.0,-101.0
-132.0,133,15.371181,-132.0,-132.0
-254.0,255,15.506137,-254.0,-254.0
-208.0,209,15.627079,-208.0,-208.0
-167.0,168,15.722284,-167.0,-167.0
-202.0,203,15.845324,-202.0,-202.0
-96.0,97,15.89926,-96.0,-96.0
-122.0,123,15.970091,-122.0,-122.0
-164.0,165,16.064267,-164.0,-164.0
-173.0,174,16.157958,-173.0,-173.0
-147.0,148,16.243161,-147.0,-147.0
-144.0,145,17.148269,-144.0,-144.0
-132.0,133,17.225817,-132.0,-132.0
-145.0,146,17.310273,-145.0,-145.0
-126.0,127,17.38021,-126.0,-126.0
-137.0,138,17.456253,-137.0,-137.0
-151.0,152,18.256849,-151.0,-151.0
-188.0,189,18.361283,-188.0,-188.0
-150.0,151,18.445188,-150.0,-150.0
-168.0,169,18.5392,-168.0,-168.0
-174.0,175,18.633818,-174.0,-174.0
-128.0,129,18.709112,-128.0,-128.0
-133.0,134,18.780985,-133.0,-133.0
-114.0,115,18.84316,-114.0,-114.0
-141.0,142,18.925132,-141.0,-141.0
-148.0,149,19.754672,-148.0,-148.0
-94.0,95,19.806714,-94.0,-94.0
-153.0,154,19.887223,-153.0,-153.0
-125.0,126,19.954853,-125.0,-125.0
-164.0,165,20.050042,-164.0,-164.0
-115.0,116,20.109974,-115.0,-115.0
-162.0,163,20.19406,-162.0,-162.0
-215.0,216,20.311165,-215.0,-215.0
-138.0,139,20.389228,-138.0,-138.0
-121.0,122,20.455426,-121.0,-121.0
-140.0,141,20.530445,-140.0,-140.0
-102.0,103,20.593017,-102.0,-102.0
-113.0,114,20.655091,-113.0,-113.0
-131.0,132,20.730906,-131.0,-131.0
-141.0,142,20.805779,-141.0,-141.0
-185.0,186,21.643245,-185.0,-185.0
-105.0,106,21.714145,-105.0,-105.0
-141.0,142,21.802807,-141.0,-141.0
-127.0,128,21.877099,-127.0,-127.0
-101.0,102,21.936244,-101.0,-101.0
-111.0,112,22.01109,-111.0,-111.0
-138.0,139,22.08921,-138.0,-138.0
-138.0,139,22.168076,-138.0,-138.0
-134.0,135,22.243396,-134.0,-134.0
-132.0,133,22.325085,-132.0,-132.0
-135.0,136,22.39678,-135.0,-135.0
-111.0,112,22.456743,-111.0,-111.0
-144.0,145,22.894065,-144.0,-144.0
-111.0,112,22.957823,-111.0,-111.0
-132.0,133,23.028809,-132.0,-132.0
-120.0,121,23.095014,-120.0,-120.0
-120.0,121,23.904543,-120.0,-120.0
-121.0,122,23.971256,-121.0,-121.0
-99.0,100,24.027042,-99.0,-99.0
-126.0,127,24.09369,-126.0,-126.0
-105.0,106,24.149156,-105.0,-105.0
-165.0,166,24.236978,-165.0,-165.0
