#{"t_start": 1783850988.512153, "env_id": "LunarLander-v3"}
r,l,t,original_reward,shaped_reward
-61.111437,72,0.060963,-62.976394587161295,-61.11143667400096
-169.144094,85,0.107087,-171.32298134563396,-169.14409351823758
-109.376424,98,0.16119,-111.14571424484961,-109.37642444134464
-318.633376,92,0.20798,-321.1120836872392,-318.63337570255317
-209.907081,97,0.257815,-212.13925518889255,-209.90708114106482
-285.96635,81,0.298999,-288.43648056069577,-285.9663499549982
-75.427342,72,0.34078,-76.99527442757578,-75.4273416132161
-119.036813,84,0.385905,-121.07534701731143,-119.03681277420453
-106.133143,98,0.44094,-108.15830188194329,-106.13314337769559
-116.133719,74,0.485256,-118.15522324709858,-116.13371946959462
-112.956012,61,0.521291,-114.56758929186921,-112.95601157599548
-392.934426,130,0.590399,-395.806153368458,-392.9344263816921
-97.466482,99,0.64275,-99.44468517631745,-97.46648183972094
-320.397029,110,0.699823,-323.2163458419964,-320.3970293677969
-107.514582,91,0.746909,-109.22294447155589,-107.51458151848905
-110.006246,77,0.792993,-111.92711981528666,-110.00624582999613
-135.091543,107,0.846806,-136.92619115118347,-135.09154310051758
-366.67702,117,0.906845,-369.5574153828611,-366.67701991438764
-277.233071,98,0.95922,-280.0469925844999,-277.23307133797124
-213.805688,138,1.03474,-216.94061213058188,-213.80568804424956
-78.497425,62,1.070319,-80.19722529459553,-78.49742518950062
-169.933243,68,1.121473,-171.72783090091914,-169.93324293888776
-128.31486,85,1.988985,-130.2580576731833,-128.31485953888017
-310.938658,137,2.055737,-313.7790477956746,-310.9386576385711
-120.35667,132,2.125702,-122.99018165250558,-120.35667037745253
-70.340028,68,2.167824,-71.96953935713373,-70.34002834946713
-222.617416,129,2.233046,-225.37455609847677,-222.61741605867508
-386.269166,93,2.281973,-389.0302845881083,-386.26916589118025
-133.080509,84,2.326835,-135.1450344975122,-133.08050932599386
-399.254666,130,2.397047,-402.4609250334818,-399.254666273387
-238.542496,57,2.426121,-240.68394137615368,-238.54249632472204
-136.88632,115,2.493111,-139.5662540512683,-136.88631986552497
-74.613224,81,2.536768,-76.50434155466758,-74.61322433593475
-113.124249,80,2.57915,-114.77091913324747,-113.12424890917691
-286.838827,105,2.634803,-289.60151793167813,-286.8388265566608
-211.786215,74,2.672317,-213.99189547554025,-211.78621493712438
-48.114089,75,2.713078,-49.631528611792604,-48.11408855856801
47.927631,1000,3.965911,42.72104553628245,47.92763050425304
-121.261444,116,4.03158,-123.11522872551559,-121.26144442423464
-233.633772,128,4.102756,-236.5302230347697,-233.63377246990837
-213.199107,105,4.159519,-215.73120257650805,-213.1991073993344
-85.173213,92,4.208617,-87.01101137593443,-85.17321324542216
-353.367704,119,4.922208,-356.38170507795337,-353.36770368105886
