#{"t_start": 1783769948.7231195, "env_id": "MountainCar-v0"}
r,l,t,original_reward,shaped_reward
-200.0,200,0.120973,-200.0,-200.0
-200.0,200,0.2226,-200.0,-200.0
-200.0,200,0.315812,-200.0,-200.0
-200.0,200,0.426419,-200.0,-200.0
-200.0,200,0.528624,-200.0,-200.0
-200.0,200,0.644898,-200.0,-200.0
-200.0,200,0.743912,-200.0,-200.0
-200.0,200,0.835776,-200.0,-200.0
-200.0,200,0.933107,-200.0,-200.0
-200.0,200,1.026985,-200.0,-200.0
-200.0,200,2.043129,-200.0,-200.0
-200.0,200,2.149758,-200.0,-200.0
-200.0,200,2.248795,-200.0,-200.0
-200.0,200,2.346938,-200.0,-200.0
-200.0,200,2.446249,-200.0,-200.0
-200.0,200,2.54466,-200.0,-200.0
-200.0,200,2.635837,-200.0,-200.0
-200.0,200,2.734732,-200.0,-200.0
-200.0,200,2.834641,-200.0,-200.0
-200.0,200,2.936721,-200.0,-200.0
-200.0,200,3.991608,-200.0,-200.0
-200.0,200,4.100543,-200.0,-200.0
-200.0,200,4.192546,-200.0,-200.0
-200.0,200,4.284856,-200.0,-200.0
-200.0,200,4.378406,-200.0,-200.0
-200.0,200,5.184713,-200.0,-200.0
-200.0,200,5.291578,-200.0,-200.0
-200.0,200,5.384885,-200.0,-200.0
-200.0,200,5.484893,-200.0,-200.0
-200.0,200,5.577796,-200.0,-200.0
-200.0,200,6.54786,-200.0,-200.0
-200.0,200,6.649843,-200.0,-200.0
-200.0,200,6.748474,-200.0,-200.0
-200.0,200,6.843611,-200.0,-200.0
-200.0,200,6.943613,-200.0,-200.0
-200.0,200,7.043521,-200.0,-200.0
-200.0,200,7.144799,-200.0,-200.0
-200.0,200,7.245664,-200.0,-200.0
-200.0,200,7.341508,-200.0,-200.0
-200.0,200,7.438566,-200.0,-200.0
-200.0,200,8.405723,-200.0,-200.0
-200.0,200,8.511706,-200.0,-200.0
-200.0,200,8.611451,-200.0,-200.0
-200.0,200,8.72671,-200.0,-200.0
-200.0,200,8.834447,-200.0,-200.0
-200.0,200,8.939406,-200.0,-200.0
-200.0,200,9.036663,-200.0,-200.0
-200.0,200,9.135432,-200.0,-200.0
-200.0,200,9.233766,-200.0,-200.0
-200.0,200,9.337836,-200.0,-200.0
-200.0,200,10.129492,-200.0,-200.0
-200.0,200,11.119854,-200.0,-200.0
-200.0,200,11.229312,-200.0,-200.0
-200.0,200,11.326234,-200.0,-200.0
-200.0,200,11.417431,-200.0,-200.0
-200.0,200,11.512704,-200.0,-200.0
-200.0,200,11.613971,-200.0,-200.0
-200.0,200,11.712683,-200.0,-200.0
-200.0,200,11.808579,-200.0,-200.0
-200.0,200,11.905627,-200.0,-200.0
-200.0,200,12.016489,-200.0,-200.0
-200.0,200,13.015416,-200.0,-200.0
-200.0,200,13.122484,-200.0,-200.0
-200.0,200,13.218427,-200.0,-200.0
-200.0,200,13.324459,-200.0,-200.0
-200.0,200,13.421722,-200.0,-200.0
-200.0,200,13.516579,-200.0,-200.0
-200.0,200,13.616434,-200.0,-200.0
-200.0,200,13.713411,-200.0,-200.0
-200.0,200,13.814586,-200.0,-200.0
-200.0,200,13.931248,-200.0,-200.0
-200.0,200,14.944761,-200.0,-200.0
-200.0,200,15.057827,-200.0,-200.0
-200.0,200,15.16062,-200.0,-200.0
-200.0,200,15.251307,-200.0,-200.0
-200.0,200,16.069318,-200.0,-200.0
-200.0,200,16.169626,-200.0,-200.0
-200.0,200,16.271391,-200.0,-200.0
-200.0,200,16.371452,-200.0,-200.0
-200.0,200,16.465563,-200.0,-200.0
-200.0,200,16.567367,-200.0,-200.0
-200.0,200,17.531551,-200.0,-200.0
-200.0,200,17.63797,-200.0,-200.0
-200.0,200,17.744301,-200.0,-200.0
-200.0,200,17.837475,-200.0,-200.0
-200.0,200,17.934396,-200.0,-200.0
-200.0,200,18.033675,-200.0,-200.0
-200.0,200,18.134436,-200.0,-200.0
-200.0,200,18.238574,-200.0,-200.0
-200.0,200,18.344685,-200.0,-200.0
-200.0,200,18.446409,-200.0,-200.0
-200.0,200,18.543899,-200.0,-200.0
-200.0,200,19.570731,-200.0,-200.0
-200.0,200,19.694505,-200.0,-200.0
-200.0,200,19.793311,-200.0,-200.0
-200.0,200,19.895979,-200.0,-200.0
-200.0,200,19.99443,-200.0,-200.0
-200.0,200,20.099608,-200.0,-200.0
-200.0,200,20.192291,-200.0,-200.0
-200.0,200,20.290565,-200.0,-200.0
-200.0,200,21.109255,-200.0,-200.0
-200.0,200,21.218531,-200.0,-200.0
-200.0,200,22.21139,-200.0,-200.0
-200.0,200,22.316796,-200.0,-200.0
-200.0,200,22.42041,-200.0,-200.0
-200.0,200,22.516758,-200.0,-200.0
-200.0,200,22.605552,-200.0,-200.0
-200.0,200,22.699121,-200.0,-200.0
-200.0,200,22.797669,-200.0,-200.0
-200.0,200,22.901422,-200.0,-200.0
-200.0,200,23.010268,-200.0,-200.0
-200.0,200,23.109433,-200.0,-200.0
-200.0,200,24.104219,-200.0,-200.0
-200.0,200,24.215423,-200.0,-200.0
-200.0,200,24.328393,-200.0,-200.0
-200.0,200,24.423321,-200.0,-200.0
-200.0,200,24.517196,-200.0,-200.0
-200.0,200,24.620512,-200.0,-200.0
-200.0,200,24.716325,-200.0,-200.0
-200.0,200,24.815534,-200.0,-200.0
-200.0,200,24.916257,-200.0,-200.0
-200.0,200,25.013171,-200.0,-200.0
-200.0,200,26.004769,-200.0,-200.0
-200.0,200,26.110098,-200.0,-200.0
-200.0,200,26.211292,-200.0,-200.0
-200.0,200,27.013248,-200.0,-200.0
-200.0,200,27.116354,-200.0,-200.0
-200.0,200,27.210295,-200.0,-200.0
-200.0,200,27.315345,-200.0,-200.0
-200.0,200,27.407888,-200.0,-200.0
-200.0,200,27.5123,-200.0,-200.0
-200.0,200,27.60919,-200.0,-200.0
-200.0,200,27.710281,-200.0,-200.0
-200.0,200,28.714532,-200.0,-200.0
-200.0,200,28.821419,-200.0,-200.0
-200.0,200,28.915381,-200.0,-200.0
-200.0,200,29.020699,-200.0,-200.0
-200.0,200,29.11733,-200.0,-200.0
-200.0,200,29.217226,-200.0,-200.0
-200.0,200,29.321141,-200.0,-200.0
-200.0,200,29.442662,-200.0,-200.0
-200.0,200,29.560301,-200.0,-200.0
-200.0,200,29.657589,-200.0,-200.0
-200.0,200,30.621218,-200.0,-200.0
-200.0,200,30.725028,-200.0,-200.0
-200.0,200,30.822257,-200.0,-200.0
-200.0,200,30.911345,-200.0,-200.0
-200.0,200,31.009267,-200.0,-200.0
-200.0,200,31.110404,-200.0,-200.0
-200.0,200,31.214264,-200.0,-200.0
-200.0,200,32.02739,-200.0,-200.0
-200.0,200,32.132114,-200.0,-200.0
-200.0,200,32.232388,-200.0,-200.0
-200.0,200,33.206307,-200.0,-200.0
-200.0,200,33.313904,-200.0,-200.0
-200.0,200,33.409363,-200.0,-200.0
-200.0,200,33.506724,-200.0,-200.0
-200.0,200,33.59694,-200.0,-200.0
-200.0,200,33.689097,-200.0,-200.0
-200.0,200,33.786173,-200.0,-200.0
-200.0,200,33.881888,-200.0,-200.0
-200.0,200,33.980052,-200.0,-200.0
-200.0,200,34.075238,-200.0,-200.0
-200.0,200,35.098996,-200.0,-200.0
-200.0,200,35.199064,-200.0,-200.0
-200.0,200,35.306335,-200.0,-200.0
-200.0,200,35.402115,-200.0,-200.0
-200.0,200,35.509297,-200.0,-200.0
-200.0,200,35.609016,-200.0,-200.0
-200.0,200,35.71306,-200.0,-200.0
-200.0,200,35.817329,-200.0,-200.0
-200.0,200,35.914033,-200.0,-200.0
-200.0,200,36.010191,-200.0,-200.0
-200.0,200,36.103953,-200.0,-200.0
-200.0,200,37.090899,-200.0,-200.0
-200.0,200,37.899574,-200.0,-200.0
-200.0,200,38.00166,-200.0,-200.0
-200.0,200,38.097248,-200.0,-200.0
-200.0,200,38.198616,-200.0,-200.0
-200.0,200,38.298753,-200.0,-200.0
-200.0,200,38.406392,-200.0,-200.0
-200.0,200,38.501799,-200.0,-200.0
-200.0,200,38.598397,-200.0,-200.0
-200.0,200,38.696962,-200.0,-200.0
-200.0,200,39.680842,-200.0,-200.0
-200.0,200,39.791478,-200.0,-200.0
-200.0,200,39.903535,-200.0,-200.0
-200.0,200,40.007771,-200.0,-200.0
-200.0,200,40.104696,-200.0,-200.0
-200.0,200,40.197968,-200.0,-200.0
-200.0,200,40.296107,-200.0,-200.0
-200.0,200,40.396251,-200.0,-200.0
-200.0,200,40.498964,-200.0,-200.0
-200.0,200,40.593394,-200.0,-200.0
-200.0,200,41.573394,-200.0,-200.0
-200.0,200,41.681942,-200.0,-200.0
-200.0,200,41.779914,-200.0,-200.0
-200.0,200,41.87803,-200.0,-200.0
-200.0,200,41.980002,-200.0,-200.0
-200.0,200,42.086917,-200.0,-200.0
-200.0,200,42.90252,-200.0,-200.0
-200.0,200,43.002457,-200.0,-200.0
-200.0,200,43.097901,-200.0,-200.0
-200.0,200,43.189067,-200.0,-200.0
-200.0,200,44.196723,-200.0,-200.0
-200.0,200,44.301848,-200.0,-200.0
-200.0,200,44.40202,-200.0,-200.0
-200.0,200,44.511887,-200.0,-200.0
-200.0,200,44.609157,-200.0,-200.0
-200.0,200,44.710257,-200.0,-200.0
-200.0,200,44.818018,-200.0,-200.0
-200.0,200,44.914843,-200.0,-200.0
-200.0,200,45.020759,-200.0,-200.0
-200.0,200,45.144255,-200.0,-200.0
-200.0,200,45.241427,-200.0,-200.0
-200.0,200,46.234845,-200.0,-200.0
-200.0,200,46.341303,-200.0,-200.0
-200.0,200,46.429984,-200.0,-200.0
-200.0,200,46.523234,-200.0,-200.0
-200.0,200,46.612725,-200.0,-200.0
-200.0,200,46.705652,-200.0,-200.0
-200.0,200,46.802863,-200.0,-200.0
-200.0,200,46.904043,-200.0,-200.0
-200.0,200,47.000078,-200.0,-200.0
-200.0,200,47.106589,-200.0,-200.0
-200.0,200,48.787693,-200.0,-200.0
-200.0,200,48.901914,-200.0,-200.0
-200.0,200,49.002078,-200.0,-200.0
-200.0,200,49.102137,-200.0,-200.0
-200.0,200,49.201863,-200.0,-200.0
-200.0,200,49.307344,-200.0,-200.0
