#{"t_start": 1782999554.915329, "env_id": "CartPole-v1"}
r,l,t,original_reward,shaped_reward
17.107771,19,2.585952,19.0,17.107771158218384
22.510876,25,2.604967,25.0,22.510875940322876
20.747626,23,2.620024,23.0,20.747626423835754
18.411709,20,2.635033,20.0,18.411709368228912
12.872767,14,2.645088,14.0,12.872766971588135
12.666669,14,2.653089,14.0,12.666669428348541
9.962741,11,2.661107,11.0,9.962740659713745
28.119278,31,2.684122,31.0,28.119278490543365
27.163484,30,2.704106,30.0,27.163484394550323
12.892201,14,2.71611,14.0,12.892200887203217
25.247289,27,2.736607,27.0,25.247288823127747
26.866611,29,2.754317,29.0,26.866611421108246
10.636242,12,2.764376,12.0,10.636241614818573
61.764216,69,2.806931,69.0,61.764215648174286
7.932012,9,2.81291,9.0,7.932012259960175
37.981009,42,2.841997,42.0,37.981009125709534
36.772999,41,2.871987,41.0,36.772999346256256
30.702685,34,2.895045,34.0,30.70268452167511
12.417102,14,2.904043,14.0,12.417102217674255
25.968083,28,2.923684,28.0,25.968082904815674
16.185047,18,2.937843,18.0,16.18504673242569
54.870456,62,2.976878,62.0,54.870455861091614
11.983817,13,2.984903,13.0,11.983816981315613
12.492998,14,2.993914,14.0,12.49299830198288
28.557979,31,3.013945,31.0,28.557978570461273
11.990551,13,3.022899,13.0,11.99055129289627
15.471969,17,3.032896,17.0,15.471968650817871
37.00897,39,3.060307,39.0,37.00897043943405
21.177438,24,3.075316,24.0,21.1774383187294
17.3122,19,3.088327,19.0,17.312199890613556
10.781223,12,3.097335,12.0,10.781222760677338
9.933793,11,3.107181,11.0,9.933792889118195
9.79522,11,3.116188,11.0,9.795219898223877
21.180941,24,3.132823,24.0,21.180940985679626
17.912042,19,3.147161,19.0,17.912042319774628
24.001973,26,3.163182,26.0,24.00197321176529
13.642513,15,3.172181,15.0,13.642512857913971
10.559279,12,3.179185,12.0,10.559279441833496
17.112828,19,3.191182,19.0,17.112827956676483
29.898686,32,3.213225,32.0,29.89868599176407
8.890513,10,3.222289,10.0,8.890512764453888
20.092217,22,3.236369,22.0,20.0922172665596
13.599818,15,3.244906,15.0,13.599818468093872
15.538407,17,3.256887,17.0,15.538406610488892
8.85844,10,3.263896,10.0,8.858439922332764
14.996212,16,3.27791,16.0,14.996211767196655
46.60222,52,3.315969,52.0,46.60222029685974
24.012216,26,3.334992,26.0,24.01221626996994
35.13184,38,3.360046,38.0,35.13184028863907
22.171116,24,3.379256,24.0,22.17111575603485
12.947307,14,3.387233,14.0,12.947306871414185
15.778513,17,3.399234,17.0,15.778513193130493
21.311874,23,3.416243,23.0,21.3118736743927
9.852238,11,3.425256,11.0,9.85223788022995
27.390793,30,3.449309,30.0,27.390792965888977
8.059956,9,3.456319,9.0,8.059956192970276
23.109857,25,3.473343,25.0,23.109857499599457
12.767358,14,3.486356,14.0,12.767357885837555
20.056941,22,3.500872,22.0,20.05694079399109
16.286876,18,3.511873,18.0,16.28687572479248
13.49848,15,3.520872,15.0,13.498480498790741
14.782564,16,3.530877,16.0,14.782564222812653
12.726071,14,3.539389,14.0,12.72607135772705
15.650429,17,3.549902,17.0,15.65042895078659
19.928894,21,3.562907,21.0,19.92889380455017
18.466604,20,3.574909,20.0,18.466603636741638
12.663401,14,3.583925,14.0,12.663400888442993
