#{"t_start": 1783821986.681213, "env_id": "LunarLander-v3"}
r,l,t,original_reward,shaped_reward
-124.501848,82,1.717503,-124.50184793364616,-124.50184793364616
-295.024195,103,1.776251,-295.0241950540066,-295.0241950540066
-75.689335,65,1.810646,-75.6893350371454,-75.6893350371454
-139.197826,91,1.858636,-139.19782641312395,-139.19782641312395
-284.131892,67,1.894029,-284.13189241047235,-284.13189241047235
-133.232957,81,1.938246,-133.23295737745028,-133.23295737745028
-140.433076,101,1.994689,-140.43307600046222,-140.43307600046222
-96.182836,79,2.04484,-96.1828360452228,-96.1828360452228
-114.930639,88,2.091381,-114.93063904065448,-114.93063904065448
-433.94999,118,2.158989,-433.949990374938,-433.949990374938
-60.991118,64,2.190532,-60.99111774738746,-60.99111774738746
-180.809459,82,2.231768,-180.80945917798113,-180.80945917798113
-216.565948,66,2.268983,-216.56594824384243,-216.56594824384243
-149.307985,69,2.306634,-149.30798508556182,-149.30798508556182
-90.625285,60,2.339835,-90.62528497663126,-90.62528497663126
-226.114702,71,2.376527,-226.11470153506758,-226.11470153506758
-88.680835,72,2.414171,-88.68083489019644,-88.68083489019644
-107.674808,78,2.458408,-107.6748082011955,-107.6748082011955
-218.231494,107,2.513483,-218.2314937884937,-218.2314937884937
-358.549031,121,2.581223,-358.5490314317998,-358.5490314317998
-182.373722,75,2.623548,-182.3737218112232,-182.3737218112232
-250.931403,94,2.672715,-250.93140286288755,-250.93140286288755
-136.741489,106,2.728721,-136.74148943251112,-136.74148943251112
-228.407908,98,2.77955,-228.40790753589658,-228.40790753589658
-365.164805,81,3.566252,-365.1648052331743,-365.1648052331743
-153.125001,118,3.630483,-153.12500051929152,-153.12500051929152
-135.28859,146,3.710243,-135.28859014798357,-135.28859014798357
-56.047525,95,3.759444,-56.047525197588925,-56.047525197588925
-207.432394,69,3.796015,-207.4323942037632,-207.4323942037632
-80.493175,112,3.858621,-80.49317515324007,-80.49317515324007
-234.339748,111,3.916275,-234.33974833786155,-234.33974833786155
-201.695888,89,3.963543,-201.69588847156314,-201.69588847156314
-183.297878,91,4.010339,-183.2978778935452,-183.2978778935452
-345.51218,101,4.063594,-345.51218039748,-345.51218039748
-108.403654,106,4.125767,-108.40365385436945,-108.40365385436945
-245.450888,149,4.20172,-245.45088846498587,-245.45088846498587
-42.034351,111,4.26176,-42.03435124882543,-42.03435124882543
-86.888155,79,4.304289,-86.88815500522996,-86.88815500522996
-76.33073,74,4.34584,-76.33072963784356,-76.33072963784356
-80.113354,74,4.38825,-80.11335387114494,-80.11335387114494
-165.222012,103,4.445855,-165.22201227067984,-165.22201227067984
-117.735875,65,4.484672,-117.73587474962753,-117.73587474962753
-96.640812,106,4.540448,-96.64081245843239,-96.64081245843239
-260.385001,93,4.591114,-260.38500135474067,-260.38500135474067
-443.590454,84,4.644547,-443.59045390636385,-443.59045390636385
-147.707117,83,5.465698,-147.7071165796812,-147.7071165796812
-154.981992,81,5.511456,-154.98199189503214,-154.98199189503214
-73.351403,69,5.546232,-73.3514025863098,-73.3514025863098
-306.78345,146,5.636621,-306.7834501475589,-306.7834501475589
-186.560173,101,5.692027,-186.56017252814146,-186.56017252814146
-86.922891,84,5.739732,-86.92289110883955,-86.92289110883955
-97.36195,99,5.801897,-97.36195049883514,-97.36195049883514
-126.064501,82,5.84964,-126.06450108126937,-126.06450108126937
-111.360329,85,5.891641,-111.3603288662388,-111.3603288662388
-298.859463,128,6.567283,-298.85946281647557,-298.85946281647557
-138.140845,79,6.611607,-138.14084540402808,-138.14084540402808
-216.776942,142,6.688708,-216.77694237251683,-216.77694237251683
-135.735947,101,6.738802,-135.7359472949979,-135.7359472949979
-147.236395,104,6.791634,-147.236394543046,-147.236394543046
-83.783185,85,6.833623,-83.78318451052596,-83.78318451052596
-127.115302,82,6.878192,-127.11530183744608,-127.11530183744608
-73.80175,57,6.908232,-73.80174995452197,-73.80174995452197
-63.19014,73,6.946518,-63.190139881755954,-63.190139881755954
-91.521511,78,6.986944,-91.52151140013366,-91.52151140013366
-87.716926,84,7.033461,-87.71692571265386,-87.71692571265386
-139.41086,86,7.081523,-139.4108597710564,-139.4108597710564
-138.170672,80,7.128223,-138.1706722370735,-138.1706722370735
-142.577269,108,7.923642,-142.57726925568412,-142.57726925568412
-82.933217,72,7.959389,-82.93321740907119,-82.93321740907119
-157.550762,140,8.026483,-157.55076199112895,-157.55076199112895
