#{"t_start": 1783786170.9920077, "env_id": "MountainCar-v0"}
r,l,t,original_reward,shaped_reward
-193.299535,200,0.118791,-200.0,-193.2995353937149
-193.244586,200,0.222433,-200.0,-193.24458599090576
-198.224116,200,0.313561,-200.0,-198.22411632537842
-197.153205,200,0.418092,-200.0,-197.15320521593094
-192.387085,200,0.51648,-200.0,-192.387084543705
-199.503164,200,0.613799,-200.0,-199.5031639933586
-192.410539,200,0.710729,-200.0,-192.41053867340088
-193.219777,200,0.806862,-200.0,-193.21977734565735
-199.279127,200,0.937528,-200.0,-199.2791270017624
-192.819475,200,1.037511,-200.0,-192.81947493553162
-192.896975,200,1.931703,-200.0,-192.89697527885437
-198.514327,200,2.035709,-200.0,-198.51432651281357
-197.593566,200,2.129841,-200.0,-197.593565762043
-186.399609,200,2.226973,-200.0,-186.3996090888977
-191.972596,200,2.319545,-200.0,-191.9725962281227
-186.716604,200,2.414899,-200.0,-186.71660375595093
-197.919644,200,2.515545,-200.0,-197.9196439385414
-196.729706,200,2.607575,-200.0,-196.72970646619797
-190.475392,200,2.699636,-200.0,-190.47539150714874
-192.461402,200,2.791892,-200.0,-192.46140211820602
-195.213372,200,3.766494,-200.0,-195.21337151527405
-196.271774,200,3.876445,-200.0,-196.27177447080612
-193.896911,200,3.96776,-200.0,-193.89691120386124
-197.718292,200,4.063246,-200.0,-197.71829175949097
-197.514342,200,4.155452,-200.0,-197.51434206962585
-196.562522,200,4.957497,-200.0,-196.56252163648605
-192.202074,200,5.053461,-200.0,-192.20207369327545
-195.82196,200,5.145059,-200.0,-195.82195979356766
-190.806245,200,5.236617,-200.0,-190.80624455213547
-192.025202,200,5.33371,-200.0,-192.02520155906677
-187.894568,200,6.256772,-200.0,-187.89456778764725
-183.703776,200,6.360356,-200.0,-183.703775703907
-192.978886,200,6.4622,-200.0,-192.97888559103012
-194.953623,200,6.555805,-200.0,-194.95362269878387
-170.53864,200,6.652824,-200.0,-170.5386403799057
-199.33859,200,6.746471,-200.0,-199.33858966827393
-196.377106,200,6.847446,-200.0,-196.37710559368134
-198.762572,200,6.943931,-200.0,-198.76257240772247
-197.913199,200,7.036712,-200.0,-197.913199365139
-193.822148,200,7.126672,-200.0,-193.8221475481987
-193.839603,200,8.056791,-200.0,-193.8396025300026
-180.358118,200,8.155587,-200.0,-180.3581182360649
-190.675784,200,8.257596,-200.0,-190.6757836341858
-197.795363,200,8.347705,-200.0,-197.7953626513481
-185.889871,200,8.461849,-200.0,-185.88987058401108
-193.521681,200,8.570595,-200.0,-193.52168130874634
-198.922594,200,8.667714,-200.0,-198.92259407043457
-171.301637,200,8.773559,-200.0,-171.3016366660595
-187.487114,200,8.865115,-200.0,-187.4871141910553
-195.989118,200,8.965839,-200.0,-195.98911821842194
-157.044062,200,9.753489,-200.0,-157.04406180232763
-192.7122,200,10.679719,-200.0,-192.7121998667717
-190.269123,200,10.786764,-200.0,-190.269122838974
-194.994767,200,10.878856,-200.0,-194.9947665333748
-195.069677,200,10.971786,-200.0,-195.06967705488205
-192.759355,200,11.070917,-200.0,-192.75935512781143
-195.843896,200,11.162886,-200.0,-195.8438960313797
-192.436756,200,11.25653,-200.0,-192.43675595521927
-196.012799,200,11.351702,-200.0,-196.01279884576797
-197.910136,200,11.448478,-200.0,-197.91013646125793
-187.400858,200,11.542813,-200.0,-187.40085822343826
-185.332591,200,12.484868,-200.0,-185.33259081840515
-193.228454,200,12.588459,-200.0,-193.22845429182053
-195.630887,200,12.681596,-200.0,-195.63088709115982
-193.416397,200,12.776965,-200.0,-193.41639745235443
