#{"t_start": 1783857430.3570638, "env_id": "LunarLander-v3"}
r,l,t,original_reward,shaped_reward
-301.855121,93,0.09708,-304.4305935146534,-301.85512060186494
-80.796554,96,0.172421,-82.45382700507105,-80.79655433360995
-383.536978,90,0.246965,-386.3676948697021,-383.53697838372494
-164.658602,87,0.316017,-166.40052999671687,-164.65860152777418
-203.063168,72,0.372035,-205.26240860389652,-203.0631675212282
-344.770422,118,0.467114,-347.94342241402,-344.77042176957445
-266.338548,102,0.555836,-269.09623452220217,-266.3385482362296
-63.066771,81,0.637796,-64.69932630592157,-63.06677060061265
-150.483097,67,0.701996,-152.53503916887206,-150.4830965867416
-116.660171,100,0.783556,-118.47182378819429,-116.66017120829062
-216.391241,72,0.848798,-218.65917255727402,-216.3912413915788
-255.952407,99,0.928041,-258.3032774621768,-255.95240662639569
-228.426101,85,0.99395,-230.71491342996677,-228.42610056494792
-342.355742,93,1.072025,-345.14027439489314,-342.3557415343754
-69.601684,62,1.118072,-71.3327594721903,-69.60168405598301
-354.430757,112,1.208798,-357.41831543201704,-354.4307571494032
-185.663915,100,1.285834,-188.09287385485553,-185.6639150883951
-63.040857,75,1.357227,-65.14862025181183,-63.04085713068373
-116.559106,98,1.446213,-118.32501666515584,-116.55910562961807
-422.674667,82,1.519861,-425.522723828179,-422.6746665223661
-265.394317,80,1.583093,-267.85745142488895,-265.3943170371573
-57.938148,105,1.679041,-59.64759012469051,-57.93814797230953
-318.593504,99,3.036024,-321.48157512343397,-318.5935040334508
-308.104731,102,3.117825,-310.7074106929156,-308.10473115418864
-139.470229,79,3.191147,-141.43905945338443,-139.47022850670052
-318.757871,129,3.310798,-321.5532354790105,-318.7578705835474
-48.092522,83,3.378152,-50.089582756924,-48.09252244012293
-307.084113,85,3.443874,-309.03321103015264,-307.08411312141743
-162.576044,78,3.509915,-164.70095581579423,-162.5760439066908
-258.012181,115,3.600032,-260.9086845629861,-258.01218056971334
-82.350109,83,3.674788,-84.27710946336002,-82.35010887696953
-239.266823,103,3.767867,-242.00586849400216,-239.2668226463477
-90.281205,83,3.839521,-92.07747322474418,-90.28120461557803
-198.05673,91,3.917801,-200.03242087398453,-198.05672996376435
-123.74741,84,3.991426,-125.54525070148905,-123.74740963596302
-132.584502,125,4.098072,-135.04102768469446,-132.5845022242128
-123.607998,129,4.206074,-126.24584005653635,-123.60799830913322
-77.927629,76,4.275719,-79.54504641377241,-77.92762888454709
-194.794848,101,4.364788,-197.36329355641607,-194.7948482839704
-110.206651,88,4.442888,-112.06235017279009,-110.20665097752432
-155.822379,99,4.531845,-157.5561168217924,-155.8223785877492
-144.096882,75,4.596936,-145.84581869574146,-144.09688231142118
-141.527824,71,4.65706,-143.46986950095948,-141.52782448347864
-363.078379,90,4.731925,-365.9648595552732,-363.07837901881226
-305.6513,98,6.001028,-308.55067008292895,-305.6512998918314
-209.382087,80,6.069144,-211.52222352317773,-209.38208715847935
-110.562329,79,6.135831,-112.50924038472502,-110.5623292845758
-150.110827,90,6.21405,-151.7830290088437,-150.110827423074
-301.423933,138,6.327854,-304.7645049677226,-301.42393297949764
-162.512347,92,6.401905,-164.43130876757283,-162.51234680034298
-210.414204,104,6.487135,-213.01407398064984,-210.4142043634261
-132.606244,91,6.563711,-134.6513049014949,-132.60624379838933
5.728028,126,6.673745,3.236277622723378,5.728027641916057
-67.676118,60,6.728734,-69.23760743751436,-67.67611798539072
-67.268513,70,7.345776,-68.83881923008585,-67.26851275790355
-241.444624,95,7.436961,-243.97766488680105,-241.4446236766265
-83.807321,138,7.548906,-86.31929015262611,-83.80732123299128
-265.602333,115,7.650181,-268.22017987327536,-265.602332824039
-139.136259,120,7.742781,-141.7150448285308,-139.13625858771474
-192.769299,67,7.797831,-194.84379964388887,-192.76929863609354
-100.390958,122,7.90191,-102.52732159439302,-100.39095781925892
-167.019748,100,7.99226,-169.12776578693718,-167.01974813251815
-119.808673,62,8.05086,-121.45343705188228,-119.8086730546851
-253.405107,121,8.149967,-256.31623976292906,-253.405107310441
-102.006888,84,8.222782,-103.91540335412122,-102.00688782687284
-215.141768,91,9.472665,-217.56242405996394,-215.14176750884124
-116.660758,63,9.52283,-118.49118793163112,-116.6607577959042
-141.51682,123,9.62304,-143.7871950562216,-141.51681988014946
-103.378081,92,9.698867,-105.04228469879816,-103.37808100075905
-135.11698,93,9.77387,-137.50813619708669,-135.1169796714748
-214.204408,116,9.864987,-217.0213837215246,-214.20440779297957
-229.181308,149,9.99199,-232.48970413608754,-229.18130796237193
-72.506132,73,10.050014,-74.4933924622996,-72.50613227920367
-127.215402,60,10.101615,-129.1086014874038,-127.21540238571731
-265.065378,111,10.193171,-267.5275730157156,-265.0653780389089
-138.544678,111,10.289773,-140.99275792003894,-138.54467774869227
-113.666613,102,10.372881,-115.42101330503537,-113.66661267026971
-102.412589,107,10.462689,-104.14589700299287,-102.41258948880215
-75.143665,81,10.528638,-77.14129927968031,-75.14366492127424
-73.322111,76,10.589668,-74.96415121685847,-73.32211057972296
-78.674653,72,10.654248,-80.21953693964664,-78.6746531883735
-90.222125,103,10.740843,-91.84876840904023,-90.22212486818096
-62.87948,69,10.793357,-64.63690130260974,-62.87948012856034
-117.742243,60,10.838887,-119.51640514914907,-117.74224299971974
-189.857754,121,10.934605,-192.30971729156346,-189.85775356468525
-87.112965,152,11.055644,-89.82818279096756,-87.11296459207213
-106.304604,123,12.324606,-108.37066260132192,-106.3046041766107
-73.244298,62,12.376903,-74.85003800145978,-73.24429848543997
-55.414869,144,12.501865,-57.69851962024383,-55.414868654553196
-244.834721,141,12.631024,-247.6081314061414,-244.83472065074548
-428.617471,127,12.743618,-431.3169545876142,-428.6174712972995
-337.374773,110,12.8587,-339.7759764650956,-337.37477278505696
-112.777749,141,12.977783,-114.99253033570261,-112.7777493750235
-86.021516,136,13.094172,-88.76675790090297,-86.02151563186379
-120.092938,146,13.209972,-122.64973812751535,-120.09293826751474
-243.899553,105,13.292291,-246.51249039437937,-243.89955307390852
-142.394913,101,13.376469,-144.94111468948364,-142.39491258062364
-100.130319,110,13.469999,-102.49806235036289,-100.13031901082427
-160.054921,126,13.571879,-162.70155005449473,-160.05492116326508
-100.731052,131,13.671713,-102.74255747638206,-100.73105153761367
-197.357028,170,13.808993,-200.86327698534757,-197.3570275229814
-218.798969,144,15.646514,-222.0528588380881,-218.7989686467715
-46.886774,85,15.718831,-48.43898977507296,-46.88677440572918
-141.499395,108,16.941856,-143.75736564452538,-141.49939532453902
-187.019155,118,17.036724,-189.391307020727,-187.01915489965995
-92.330495,128,17.140775,-94.6146322765196,-92.33049507044203
-33.635246,108,17.235583,-35.68831300403468,-33.63524584855432
-91.439982,130,17.342496,-93.8164121934215,-91.43998155379687
-56.589485,120,17.44396,-58.92670368607787,-56.589484765489374
-83.092261,109,17.529547,-84.89474823124756,-83.09226116068709
-261.17152,138,17.660257,-264.09649675710796,-261.1715195964157
-61.246535,66,17.725939,-63.2311318730422,-61.24653547635756
-92.615372,73,17.791891,-94.5483348378778,-92.6153719112516
-137.748212,125,17.900286,-140.06220727409175,-137.7482123937731
-134.971083,89,17.976932,-136.89288251272478,-134.97108331075947
-157.587779,124,18.098075,-159.89515956305692,-157.5877786930722
-147.860018,92,18.17392,-150.18840992397838,-147.8600178832489
-106.418562,72,18.233009,-108.01828454079465,-106.41856152357892
-112.55757,76,18.300928,-114.43682735563908,-112.55757027866039
-79.85916,85,18.370313,-81.8781756622176,-79.85916015809582
-17.805712,123,18.476759,-19.708331683758473,-17.8057119013703
-55.647348,79,18.539808,-57.27534826280783,-55.64734757783126
-93.2945,83,18.607381,-94.98063115137177,-93.29450016813831
-114.858446,133,19.798769,-117.28773494770465,-114.85844633748465
-161.950936,115,19.892827,-164.75679396028923,-161.95093555922912
-140.213352,113,19.977374,-142.69714461184407,-140.21335245586297
-215.910935,115,20.064629,-218.4464943062467,-215.91093498400875
-133.694251,85,20.133696,-135.80746628997633,-133.69425059793303
-135.933681,156,20.254524,-139.40168084254918,-135.93368059983914
-176.350993,144,20.365616,-179.48259569808613,-176.3509929053463
-78.808486,94,20.43977,-80.38384542166679,-78.80848568736995
-107.663453,89,20.512975,-109.42538868251265,-107.66345295670453
-86.70529,86,20.582556,-88.43284223689238,-86.70528993381657
-101.350172,130,20.695724,-103.5122749456767,-101.35017157346046
-200.158561,117,20.793901,-202.20935062357506,-200.15856073030548
-201.930041,74,20.857607,-203.95279382640547,-201.9300413786811
-245.90854,103,20.941821,-248.47730351880716,-245.90853989437744
-251.929582,117,21.046638,-254.44013519125468,-251.92958242910387
-36.268457,140,21.167684,-38.87922871469033,-36.268457249984806
-105.11501,64,21.221936,-106.74179770361927,-105.11500954341437
-21.715487,85,21.291536,-23.372853516951437,-21.71548667670811
-168.588199,71,21.351656,-170.57453572465914,-168.58819921328558
-178.05758,84,22.592688,-180.23286698043484,-178.0575803238167
-86.687171,108,22.685424,-88.93854478176931,-86.68717094000677
-112.518458,115,22.782566,-114.5694919927607,-112.51845780031786
-73.395279,161,22.914263,-75.76581014547307,-73.39527896795228
-99.503124,89,22.998418,-101.20572651738262,-99.50312380844684
-78.108171,140,23.128474,-80.49610871370845,-78.10817090030724
-144.87054,132,25.073819,-147.0709827403052,-144.87053995170425
-126.166954,135,25.189348,-128.60555464488425,-126.16695432585631
-128.074848,136,25.305532,-130.4673211148712,-128.07484806511133
-311.529915,146,25.429372,-314.85158031775995,-311.52991453304315
21.643087,200,25.583365,18.320516357788833,21.6430865976904
-136.166474,134,25.694654,-138.65528022846337,-136.1664739259159
62.008685,1000,27.644486,55.667222710599376,62.00868475740158
-170.377089,141,27.758921,-172.77049146999167,-170.3770894127016
-127.916207,193,27.909669,-130.82935504589312,-127.91620741341345
-70.933008,153,28.026823,-73.99135316816958,-70.93300849107894
-232.928975,93,28.101363,-235.3207088558448,-232.92897513435008
-187.844254,153,28.222098,-190.64082781083067,-187.8442541105219
-159.389896,112,28.316881,-161.8002645706171,-159.3898955606455
-30.290139,159,28.454248,-32.3042806762909,-30.290139148578504
-283.466524,158,28.600518,-287.1043837031395,-283.4665239569216
-199.251266,137,28.726365,-202.2025125706365,-199.25126609148285
-259.1388,119,28.831231,-261.86828540817703,-259.1388000960727
-82.534189,82,28.899618,-84.61786330100348,-82.53418895062259
-122.495627,89,30.280036,-124.6750247574372,-122.49562724118663
2.442133,127,30.389595,0.03820677476856815,2.4421326287362035
-71.783552,156,30.518957,-73.77255642355668,-71.78355249108064
-25.694607,171,30.668772,-27.919958008060377,-25.694607062170434
-2.612906,158,30.801904,-5.001069863287739,-2.6129058857243024
-170.355456,144,30.930762,-173.13644854045384,-170.3554555115747
-175.89357,119,31.032389,-178.22846345567115,-175.89357026779064
-84.366058,148,31.154708,-86.94457912343186,-84.36605811970873
-18.059448,129,31.26282,-19.96595331059403,-18.059447679683643
-210.187948,158,31.395586,-213.480016276228,-210.1879475778218
-159.148541,146,31.517376,-161.56623968594948,-159.14854122513216
-183.528968,160,34.972332,-186.58732914345478,-183.52896817641474
-67.16708,170,35.115523,-69.46555500761337,-67.16707993403739
-31.078894,115,35.210594,-33.669999310753326,-31.07889375784154
30.771375,126,36.430615,28.888831186029336,30.771375049087368
-81.488089,220,36.606636,-84.95762059856466,-81.48808858383711
-181.476772,115,36.709448,-184.01038707175712,-181.47677172162992
36.557011,101,36.787161,34.68928039635611,36.55701071615408
-51.933349,112,36.879163,-53.9260443011297,-51.93334916029107
-58.450803,190,37.038373,-61.39101294380658,-58.45080320579041
-162.065676,173,37.191485,-165.50977913964806,-162.06567648638304
-15.793251,124,37.295573,-18.295244980129226,-15.793251316222154
-18.12476,140,37.411131,-20.31487822600029,-18.124760292846148
-106.332711,254,37.620357,-109.36019056634447,-106.3327105455234
37.361519,196,37.787153,34.5138873011538,37.361519218451605
11.049969,122,37.886237,8.900954109760747,11.049968873890819
-18.299695,158,38.015393,-20.33707553932453,-18.29969540754341
-79.395569,132,38.124449,-81.65750970866722,-79.39556852247752
-33.044811,110,39.383155,-35.17905127595843,-33.04481074344103
-0.978321,129,39.49328,-3.161446296781051,-0.978321022897731
-112.126451,155,39.625218,-114.46301497411734,-112.12645140957835
-18.31874,123,39.732711,-20.991536553258513,-18.31874028837163
-88.397332,123,39.840395,-90.2660404409274,-88.39733163131321
-7.075738,147,39.966493,-9.160944052150327,-7.075737654378457
-160.764632,134,40.080309,-163.18907630477258,-160.7646319315226
-55.463763,163,40.213521,-58.443542822058674,-55.46376349812318
