#{"t_start": 1783190408.7578893, "env_id": "CartPole-v1"}
r,l,t,original_reward,shaped_reward
38.078816,38,0.044446,38.0,38.078815583516835
13.034204,13,0.053006,13.0,13.034204460280016
27.069217,27,0.069247,27.0,27.06921697253827
14.02147,14,0.079307,14.0,14.021469810148702
42.077458,42,0.102208,42.0,42.0774583888799
9.015853,9,0.106205,9.0,9.015852681798862
13.05722,13,0.113218,13.0,13.057219585701825
20.045601,20,0.125011,20.0,20.045600909958594
19.021091,19,0.135765,19.0,19.021090532783422
11.031444,11,0.142726,11.0,11.031443694457412
14.020268,14,0.152165,14.0,14.02026758785476
51.031431,51,0.18461,51.0,51.031431365603346
24.029048,24,0.199619,24.0,24.029047879683787
13.062179,13,0.207131,13.0,13.062178996689617
13.039088,13,0.216623,13.0,13.039087743745185
29.055717,29,0.231048,29.0,29.055716912570638
20.026926,20,0.240384,20.0,20.026925926385445
10.046689,10,0.245524,10.0,10.046689270315692
11.03137,11,0.252114,11.0,11.031369985304773
13.026207,13,0.26006,13.0,13.02620724237524
33.056947,33,0.280485,33.0,33.05694710810669
15.016248,15,0.288993,15.0,15.016247967132365
26.057495,26,0.303385,26.0,26.057494633928872
40.047444,40,0.326562,40.0,40.047444022623814
15.033361,15,0.335029,15.0,15.033360608960503
19.063813,19,0.345249,19.0,19.063813386410473
29.060305,29,0.360162,29.0,29.060305140689017
14.033891,14,0.36816,14.0,14.033891257978976
53.099576,53,0.395251,53.0,53.099576133806245
29.04723,29,0.412374,29.0,29.04723014740274
17.031635,17,0.425852,17.0,17.03163473214954
11.053334,11,0.433604,11.0,11.053333803080022
8.053447,8,0.438689,8.0,8.053447339087725
19.054131,19,0.451742,19.0,19.054130727704617
13.044539,13,0.461778,13.0,13.044538979604841
27.06753,27,0.478493,27.0,27.067530195964498
12.059785,12,0.485489,12.0,12.059785039015114
20.028567,20,0.499177,20.0,20.028566755503416
13.02654,13,0.50723,13.0,13.02654031958897
