#{"t_start": 1783342217.5196695, "env_id": "Acrobot-v1"}
r,l,t,original_reward,shaped_reward
-131.568713,500,4.773209,-500.0,-131.56871255859733
169.811175,500,5.233303,-500.0,169.81117483228445
-71.435852,500,5.771131,-500.0,-71.43585219234228
125.03369,500,6.252114,-500.0,125.03369036316872
-63.829587,500,13.078904,-500.0,-63.829586520791054
-24.342678,500,13.604798,-500.0,-24.34267844259739
447.697398,500,14.125848,-500.0,447.6973984949291
565.28818,500,14.651129,-500.0,565.2881802767515
295.71119,303,24.118818,-302.0,295.71118976175785
400.248057,256,24.384293,-255.0,400.2480573132634
328.177966,307,24.706912,-306.0,328.17796639353037
231.999134,230,28.96576,-229.0,231.9991337582469
139.278441,250,29.231604,-249.0,139.27844075858593
147.778671,164,29.409825,-163.0,147.77867065742612
718.444317,399,29.82769,-398.0,718.4443169459701
419.321168,480,38.358451,-479.0,419.32116819545627
444.727125,286,38.670616,-285.0,444.72712522372603
326.074123,329,39.023454,-328.0,326.0741228684783
223.375391,237,39.281251,-236.0,223.3753905147314
255.951585,259,39.555452,-258.0,255.95158527232707
1496.700305,330,39.902521,-329.0,1496.7003046572208
267.895663,299,40.216406,-298.0,267.89566278643906
211.963112,185,50.413442,-184.0,211.96311201900244
185.623365,177,50.602572,-176.0,185.62336490303278
78.37786,248,50.868164,-247.0,78.37785977125168
408.06921,207,51.089049,-206.0,408.0692103803158
220.046173,192,51.292075,-191.0,220.04617315530777
360.977346,212,51.518247,-211.0,360.97734566777945
242.98441,210,51.73342,-209.0,242.98440960794687
187.700321,178,51.920286,-177.0,187.70032086223364
176.823793,190,52.122414,-189.0,176.823793342337
115.77212,159,56.107198,-158.0,115.77212001755834
148.237346,186,65.668983,-185.0,148.23734621703625
133.628936,143,65.829223,-142.0,133.6289357841015
254.246285,169,66.01617,-168.0,254.24628458172083
200.694117,185,66.209435,-184.0,200.69411669671535
168.085615,169,66.404552,-168.0,168.08561512827873
241.763456,146,66.572198,-145.0,241.76345642656088
225.09545,162,66.744903,-161.0,225.09544955939054
144.970995,136,66.893894,-135.0,144.9709948413074
206.264362,183,67.09481,-182.0,206.2643621340394
347.800552,196,67.294984,-195.0,347.8005516268313
233.964292,165,67.465959,-164.0,233.9642918407917
216.765634,183,67.660987,-182.0,216.76563380658627
503.31736,212,75.52503,-211.0,503.3173601999879
208.148011,163,75.71218,-162.0,208.14801143109798
267.104222,165,75.897815,-164.0,267.1042216718197
227.912787,184,76.091848,-183.0,227.91278670728207
245.320404,172,76.277028,-171.0,245.3204041235149
114.50651,106,76.389132,-105.0,114.50651033967733
113.617333,136,76.533973,-135.0,113.61733265221119
244.47827,151,76.691748,-150.0,244.4782695695758
113.093345,118,76.813116,-117.0,113.0933448523283
170.554162,167,76.988733,-166.0,170.55416221916676
129.327177,133,77.137905,-132.0,129.32717748358846
69.297881,109,77.260736,-108.0,69.29788123071194
190.348815,147,77.42165,-146.0,190.3488146290183
108.560025,140,77.579786,-139.0,108.5600253008306
75.683426,108,77.690635,-107.0,75.68342589586973
318.216186,140,86.873621,-139.0,318.21618577837944
154.140039,120,87.011574,-119.0,154.14003865420818
105.763709,108,87.122291,-107.0,105.7637087404728
279.533645,191,87.327458,-190.0,279.53364485502243
153.603955,137,88.262794,-136.0,153.60395499691367
225.468923,155,88.427745,-154.0,225.4689226001501
69.066166,118,88.552856,-117.0,69.06616563722491
138.740491,113,88.674782,-112.0,138.74049119651318
136.538249,145,88.826536,-144.0,136.53824893385172
98.348492,118,88.951548,-117.0,98.3484918475151
140.971831,107,89.062438,-106.0,140.97183147072792
90.935168,130,89.197744,-129.0,90.93516839295626
277.595795,154,89.359401,-153.0,277.59579499065876
