#{"t_start": 1783781135.1497693, "env_id": "MountainCar-v0"}
r,l,t,original_reward,shaped_reward
-181.272243,200,0.119539,-200.0,-181.27224326133728
-196.40822,200,0.220918,-200.0,-196.4082202911377
-190.637828,200,0.316337,-200.0,-190.6378281712532
-195.845525,200,0.42066,-200.0,-195.84552508592606
-199.445198,200,0.512009,-200.0,-199.44519823789597
-195.449173,200,0.602229,-200.0,-195.44917327165604
-198.17011,200,0.693872,-200.0,-198.1701102256775
-199.085035,200,0.790619,-200.0,-199.08503532409668
-198.868997,200,0.884685,-200.0,-198.8689967393875
-197.665197,200,0.978924,-200.0,-197.6651970744133
-186.047489,200,1.964779,-200.0,-186.04748928546906
-194.873666,200,2.059892,-200.0,-194.8736664056778
-195.272854,200,2.150817,-200.0,-195.27285397052765
-196.330506,200,2.245362,-200.0,-196.3305058479309
-191.580342,200,2.338133,-200.0,-191.5803421139717
-196.614782,200,2.430089,-200.0,-196.61478221416473
-190.672285,200,2.526198,-200.0,-190.67228543758392
-194.372338,200,2.618976,-200.0,-194.37233847379684
-193.217692,200,2.708062,-200.0,-193.21769177913666
-198.379955,200,2.798927,-200.0,-198.37995475530624
-184.59902,200,3.740881,-200.0,-184.59901976585388
-198.103618,200,3.839849,-200.0,-198.1036183834076
-176.482617,200,3.930254,-200.0,-176.48261654376984
-194.617922,200,4.019348,-200.0,-194.6179216504097
-190.913055,200,4.113158,-200.0,-190.91305500268936
-188.409706,200,4.876431,-200.0,-188.40970611572266
-196.611815,200,4.966773,-200.0,-196.61181539297104
-197.895187,200,5.060426,-200.0,-197.89518743753433
-197.997449,200,5.153511,-200.0,-197.9974489212036
-192.514596,200,5.247768,-200.0,-192.5145959854126
-197.91755,200,6.161329,-200.0,-197.91754972934723
-194.522182,200,6.280449,-200.0,-194.52218216657639
-196.619369,200,6.387547,-200.0,-196.61936861276627
-195.852382,200,6.486309,-200.0,-195.85238152742386
-196.083601,200,6.600302,-200.0,-196.0836009979248
-174.167463,200,6.695386,-200.0,-174.1674634218216
-198.132627,200,6.792315,-200.0,-198.1326269507408
-195.944494,200,6.89014,-200.0,-195.94449359178543
-194.437815,200,6.988425,-200.0,-194.4378153681755
-197.648603,200,7.086596,-200.0,-197.64860266447067
-196.40691,200,8.009703,-200.0,-196.40690964460373
-193.388418,200,8.111411,-200.0,-193.38841772079468
-189.140286,200,8.215297,-200.0,-189.1402863264084
-192.444622,200,8.304266,-200.0,-192.44462198019028
-197.854833,200,8.395928,-200.0,-197.85483276844025
-193.312634,200,8.487566,-200.0,-193.31263399124146
-190.144243,200,8.577747,-200.0,-190.1442430615425
-196.48991,200,8.667701,-200.0,-196.48990964889526
