#{"t_start": 1783344114.8825753, "env_id": "Acrobot-v1"}
r,l,t,original_reward,shaped_reward
-506.871216,500,0.575189,-500.0,-506.87121598421646
-506.952036,500,1.112754,-500.0,-506.9520361121461
-505.581623,500,1.650109,-500.0,-505.58162292145664
-505.263993,500,2.19013,-500.0,-505.26399259613703
-502.404117,500,15.428791,-500.0,-502.4041172071358
-505.887288,500,15.968855,-500.0,-505.8872876070579
-504.003243,500,16.514966,-500.0,-504.0032433438256
-501.000583,500,17.048906,-500.0,-501.0005833122783
-504.31127,500,25.694517,-500.0,-504.31127021171164
-504.197597,500,26.228099,-500.0,-504.1975967234743
-505.957721,500,30.656654,-500.0,-505.95772106806714
-507.959163,500,31.189509,-500.0,-507.9591629046388
-305.623405,300,43.304024,-299.0,-305.6234049093234
-355.886183,349,43.681061,-348.0,-355.88618330030215
-508.405297,500,44.224999,-500.0,-508.40529668997743
-369.884174,362,44.613367,-361.0,-369.88417388068297
-239.062661,235,44.86339,-234.0,-239.0626611109917
-443.411533,434,45.325165,-433.0,-443.41153288427057
-288.505043,283,54.781817,-282.0,-288.50504287766273
-177.385766,175,54.970334,-174.0,-177.38576577662786
-260.404452,256,55.246059,-255.0,-260.4044522493983
-248.109045,244,55.508806,-243.0,-248.10904461466697
-229.537306,225,55.75437,-224.0,-229.5373056829536
-329.046606,320,56.118951,-319.0,-329.0466058954643
-360.552206,354,59.557532,-353.0,-360.5522060323845
-240.32449,236,69.137669,-235.0,-240.3244899064115
-126.360855,125,69.269796,-124.0,-126.36085496008393
-193.389005,191,69.47377,-190.0,-193.389005313362
-256.523949,252,69.745519,-251.0,-256.5239494055883
-269.212194,266,70.030915,-265.0,-269.21219420346875
-345.633269,337,70.393071,-336.0,-345.63326948601775
-185.188364,183,70.589554,-182.0,-185.18836415661033
-171.912194,170,70.771805,-169.0,-171.9121937092021
-238.822533,236,71.019924,-235.0,-238.82253308145334
-194.648431,192,71.222936,-191.0,-194.64843125843439
-138.47345,137,83.294304,-136.0,-138.4734503875486
-143.365701,142,83.450323,-141.0,-143.36570057539265
-127.246646,126,83.591473,-125.0,-127.24664574032879
-221.633536,219,83.840307,-218.0,-221.633535918221
-187.912725,184,84.045309,-183.0,-187.912724656472
-155.889617,153,84.216458,-152.0,-155.88961671295345
-168.360409,166,84.402034,-165.0,-168.3604092771711
-113.355599,112,84.522285,-111.0,-113.35559913070875
-143.666166,142,84.682811,-141.0,-143.66616615173405
-124.230924,123,84.815394,-122.0,-124.23092405831092
-216.48191,212,85.041656,-211.0,-216.4819104342162
-172.986155,170,85.229316,-169.0,-172.98615499895996
-152.845286,150,85.390567,-149.0,-152.84528627391907
-131.642077,130,94.082345,-129.0,-131.64207730660218
-148.563964,146,94.240222,-145.0,-148.56396370886355
-121.038794,120,94.368245,-119.0,-121.0387941081624
-100.030307,99,94.473508,-98.0,-100.03030712069939
-115.143726,114,94.604264,-113.0,-115.14372604005621
-164.436034,162,96.257273,-161.0,-164.43603387338567
-201.058376,195,96.468502,-194.0,-201.05837597104704
-141.269245,139,96.620293,-138.0,-141.26924456192188
-128.28652,127,96.757101,-126.0,-128.2865202775877
-118.291227,117,96.882213,-116.0,-118.29122728145214
-123.865097,123,97.016376,-122.0,-123.86509730268969
-135.975029,134,97.163069,-133.0,-135.9750290674437
-158.096285,155,97.331292,-154.0,-158.0962851162162
-128.976966,128,97.468196,-127.0,-128.97696585008404
-116.610093,115,97.594267,-114.0,-116.6100928058661
-159.74342,158,107.030959,-157.0,-159.74342037506875
-163.618111,160,107.205111,-159.0,-163.61811112948683
-150.834127,147,107.366859,-146.0,-150.8341273023782
-145.698107,144,107.526009,-143.0,-145.6981073462032
-122.791729,121,107.65811,-120.0,-122.79172921024265
-128.474365,127,107.794384,-126.0,-128.47436469824976
-128.261699,127,107.93305,-126.0,-128.26169916216284
-158.965463,157,108.110287,-156.0,-158.9654631030746
-96.156749,95,108.221897,-94.0,-96.15674924742898
-114.074003,113,108.348228,-112.0,-114.07400348293596
-113.242282,112,108.47431,-111.0,-113.2422815493681
-116.184099,115,108.600182,-114.0,-116.18409922794206
-183.343532,178,108.792133,-177.0,-183.34353182175903
-106.008296,105,108.90325,-104.0,-106.00829553993655
-115.869823,114,109.025707,-113.0,-115.86982303696102
-138.555472,136,109.178074,-135.0,-138.5554720099922
-131.562255,129,121.005408,-128.0,-131.56225531584587
-156.849974,153,121.177607,-152.0,-156.84997403764163
-126.190638,124,121.313631,-123.0,-126.19063844234682
-154.167873,152,121.482788,-151.0,-154.1678727896279
-129.114142,128,121.624676,-127.0,-129.11414166206026
-168.111264,165,121.80811,-164.0,-168.11126373944393
-138.806327,136,121.956951,-135.0,-138.80632733081939
-126.210597,124,122.093836,-123.0,-126.21059742479125
-107.383819,107,122.210934,-106.0,-107.38381933703087
-128.702069,127,122.355958,-126.0,-128.70206877116578
-144.46046,142,122.522011,-141.0,-144.46046048639346
-123.085256,122,122.654616,-121.0,-123.08525588122195
-145.467713,144,123.539761,-143.0,-145.4677134923637
-146.954275,146,123.747563,-145.0,-146.95427472036334
-109.826314,109,123.922556,-108.0,-109.82631361475214
-141.274757,139,132.834708,-138.0,-141.2747565267608
-135.595036,133,132.978486,-132.0,-135.59503601253962
-111.900214,110,133.092984,-109.0,-111.90021370688454
-155.19537,152,133.266742,-151.0,-155.1953701906745
-122.667113,121,133.411524,-120.0,-122.66711315730589
-135.166018,134,133.564883,-133.0,-135.16601838930515
-134.430787,132,133.711765,-131.0,-134.43078716521154
-109.802187,108,133.83544,-107.0,-109.80218708785257
-104.353161,103,133.964135,-102.0,-104.35316129736137
-154.265013,152,134.128432,-151.0,-154.26501268040386
-101.951702,101,134.246372,-100.0,-101.95170240462757
-146.513471,144,134.409557,-143.0,-146.51347149795848
-131.127377,129,134.5575,-128.0,-131.12737725715618
-125.985564,124,134.716124,-123.0,-125.98556380566214
-132.395457,130,134.871863,-129.0,-132.39545724542808
-130.672234,129,135.012719,-128.0,-130.67223396950402
-129.563327,127,147.670209,-126.0,-129.56332670480015
-121.348211,119,147.800358,-118.0,-121.34821096995381
-122.065973,120,147.944288,-119.0,-122.06597254512829
-98.514811,98,148.062526,-97.0,-98.51481135018169
-138.885757,137,148.21444,-136.0,-138.88575682793277
-106.430292,105,148.329212,-104.0,-106.43029217182197
-120.201218,119,148.455362,-118.0,-120.20121841450683
-96.887761,96,148.557492,-95.0,-96.88776114223525
-105.074004,104,148.66741,-103.0,-105.07400406580766
-114.345595,113,148.788335,-112.0,-114.34559500915
-107.100985,106,148.901424,-105.0,-107.10098467062228
-117.038033,116,149.023196,-115.0,-117.03803336552346
-117.706423,117,149.146108,-116.0,-117.70642275874498
-139.044086,137,149.29725,-136.0,-139.0440856746468
-141.912892,138,149.447194,-137.0,-141.91289185587314
-92.738186,92,149.54712,-91.0,-92.7381858664006
-134.441972,132,149.69219,-131.0,-134.4419721613056
-133.136237,131,149.844184,-130.0,-133.1362371954554
-100.684982,100,160.45287,-99.0,-100.68498189020902
-96.079239,95,160.567402,-94.0,-96.07923941080455
-91.846384,91,160.670003,-90.0,-91.84638426542281
-122.878401,120,160.805226,-119.0,-122.87840059779293
-104.18592,103,161.577357,-102.0,-104.18591950821693
-124.653163,123,161.710204,-122.0,-124.65316317553167
-113.168384,112,161.829799,-111.0,-113.1683838048205
-106.257061,105,161.943922,-104.0,-106.25706068253145
-89.574879,89,162.038996,-88.0,-89.57487930497156
-96.918819,96,162.140108,-95.0,-96.91881911027245
-92.936075,92,162.238977,-91.0,-92.93607527157289
-132.999453,131,162.379886,-130.0,-132.99945324454458
-115.898287,115,162.502993,-114.0,-115.89828665354291
-83.67062,83,162.592077,-82.0,-83.67062020018696
-117.307997,116,162.715893,-115.0,-117.3079967390816
-114.249554,112,162.8371,-111.0,-114.24955434937031
-93.501497,93,162.93885,-92.0,-93.50149684434759
-90.67245,90,163.035015,-89.0,-90.67244967112316
-118.180775,117,163.163377,-116.0,-118.1807747926004
-106.829353,105,163.276985,-104.0,-106.82935317978263
-104.561074,103,172.874856,-102.0,-104.5610741123557
-85.661959,85,172.965688,-84.0,-85.6619594726246
-113.730742,112,173.087861,-111.0,-113.73074160624294
-90.715359,90,173.186165,-89.0,-90.71535907486455
-91.766846,91,173.286179,-90.0,-91.76684609274383
-134.996157,130,173.43014,-129.0,-134.99615666403434
-101.02663,100,173.540576,-99.0,-101.02663014624265
-92.462681,91,173.641253,-90.0,-92.46268121331931
-106.063747,105,173.759693,-104.0,-106.06374670967462
-88.702558,88,173.853759,-87.0,-88.702558329734
-83.766644,83,173.945638,-82.0,-83.76664440090303
-93.874365,93,174.049099,-92.0,-93.87436456985304
-106.673556,106,174.162702,-105.0,-106.67355601946824
-107.436447,105,174.288882,-104.0,-107.43644705964252
-88.013948,87,174.387094,-86.0,-88.01394765326756
-100.091415,99,174.497732,-98.0,-100.09141515888162
-109.2632,108,174.629802,-107.0,-109.26320040403863
-95.781804,95,174.735558,-94.0,-95.78180353151636
-126.501873,123,174.868054,-122.0,-126.50187304465796
