#{"t_start": 1783832337.0450444, "env_id": "LunarLander-v3"}
r,l,t,original_reward,shaped_reward
-304.430594,93,0.094245,-304.4305935146534,-304.4305935146534
-82.453827,96,0.168206,-82.45382700507105,-82.45382700507105
-386.367695,90,0.235917,-386.3676948697021,-386.3676948697021
-166.40053,87,0.300916,-166.40052999671687,-166.40052999671687
-205.262409,72,0.354999,-205.26240860389652,-205.26240860389652
-347.943422,118,0.447663,-347.94342241402,-347.94342241402
-269.096235,102,0.533412,-269.09623452220217,-269.09623452220217
-64.699326,81,0.592956,-64.69932630592157,-64.69932630592157
-152.535039,67,0.647035,-152.53503916887206,-152.53503916887206
-118.471824,100,0.717036,-118.47182378819429,-118.47182378819429
-218.659173,72,0.774188,-218.65917255727402,-218.65917255727402
-258.303277,99,0.848986,-258.3032774621768,-258.3032774621768
-230.714913,85,0.908991,-230.71491342996677,-230.71491342996677
-345.140274,93,0.980212,-345.14027439489314,-345.14027439489314
-71.332759,62,1.026496,-71.3327594721903,-71.3327594721903
-357.418315,112,1.106038,-357.41831543201704,-357.41831543201704
-188.092874,100,1.17425,-188.09287385485553,-188.09287385485553
-65.14862,75,1.226838,-65.14862025181183,-65.14862025181183
-118.325017,98,1.301907,-118.32501666515584,-118.32501666515584
-425.522724,82,1.360971,-425.522723828179,-425.522723828179
-267.857451,80,1.423055,-267.85745142488895,-267.85745142488895
-59.64759,105,1.501173,-59.64759012469051,-59.64759012469051
-321.481575,99,2.626212,-321.48157512343397,-321.48157512343397
-216.186933,96,2.692925,-216.18693331336226,-216.18693331336226
-182.946954,110,2.77908,-182.94695449762622,-182.94695449762622
-116.905235,66,2.835645,-116.90523519091849,-116.90523519091849
-111.521862,77,2.899203,-111.52186212122955,-111.52186212122955
-90.982086,69,2.95909,-90.9820859074736,-90.9820859074736
-280.980634,85,3.029622,-280.98063363707445,-280.98063363707445
-95.746348,78,3.10524,-95.74634843611786,-95.74634843611786
-104.370258,72,3.159263,-104.37025799014677,-104.37025799014677
-45.176195,133,3.257265,-45.17619535297595,-45.17619535297595
-93.446927,61,3.304293,-93.44692686746218,-93.44692686746218
-111.404444,111,3.403896,-111.40444412603847,-111.40444412603847
-124.52898,88,3.473502,-124.52897967235097,-124.52897967235097
-224.21003,89,3.540109,-224.21002966026572,-224.21002966026572
-150.961068,99,3.608235,-150.96106828810858,-150.96106828810858
-171.632378,67,3.654919,-171.63237821055682,-171.63237821055682
-162.8103,145,3.759289,-162.81030007235347,-162.81030007235347
-131.816547,77,3.815949,-131.81654738156956,-131.81654738156956
-156.919672,66,3.866212,-156.91967174596726,-156.91967174596726
-86.38706,69,3.919189,-86.3870602405303,-86.3870602405303
-84.09759,110,4.001875,-84.09759008230759,-84.09759008230759
-99.047492,67,4.051927,-99.04749188937267,-99.04749188937267
-120.483242,94,4.125174,-120.48324238484858,-120.48324238484858
-51.085782,140,5.255885,-51.085782066177515,-51.085782066177515
-104.251594,73,5.308876,-104.25159440630634,-104.25159440630634
-270.629554,125,5.402986,-270.6295543394824,-270.6295543394824
-74.41609,80,5.465087,-74.41609015171133,-74.41609015171133
-173.774964,111,5.549918,-173.77496414301424,-173.77496414301424
-74.127778,88,5.614964,-74.12777758163534,-74.12777758163534
-384.051543,114,5.700086,-384.05154337421567,-384.05154337421567
-87.461713,66,5.75021,-87.46171302310404,-87.46171302310404
-377.025562,107,5.831742,-377.0255621195491,-377.0255621195491
-26.62157,76,5.889502,-26.62156970530384,-26.62156970530384
-182.979436,121,7.002199,-182.9794356323162,-182.9794356323162
-67.565268,80,7.061796,-67.5652680148163,-67.5652680148163
-90.598548,86,7.127846,-90.59854801501783,-90.59854801501783
-301.936358,106,7.222844,-301.9363576558272,-301.9363576558272
-282.205121,103,7.306789,-282.20512106462684,-282.20512106462684
-111.030962,139,7.408008,-111.03096233178228,-111.03096233178228
-341.180559,137,7.514647,-341.18055877551024,-341.18055877551024
-373.278421,104,7.592845,-373.2784210089542,-373.2784210089542
-127.094843,88,7.656075,-127.09484339654901,-127.09484339654901
-199.419448,148,7.767132,-199.4194475454181,-199.4194475454181
-296.711363,99,8.96464,-296.71136332382076,-296.71136332382076
-119.124102,73,9.01593,-119.1241015570691,-119.1241015570691
-99.19935,72,9.071033,-99.19934962875801,-99.19934962875801
-161.495255,69,9.126936,-161.49525537198156,-161.49525537198156
-234.010248,115,9.206612,-234.01024783010627,-234.01024783010627
-102.407921,72,9.256853,-102.40792133195252,-102.40792133195252
-41.261117,67,9.302853,-41.26111692912865,-41.26111692912865
-186.436031,69,9.352948,-186.43603085164895,-186.43603085164895
-271.841141,100,9.427979,-271.84114102050717,-271.84114102050717
