#{"t_start": 1783855909.7554135, "env_id": "LunarLander-v3"}
r,l,t,original_reward,shaped_reward
-62.864974,71,0.065793,-64.50735856441702,-62.864974122326025
-12.084764,107,0.122239,-14.509744903868011,-12.084763639992062
-103.985595,99,0.172287,-105.75089019389443,-103.9855946120768
-120.308929,72,0.210175,-122.05470030756868,-120.30892904671109
-103.787221,63,0.241507,-105.36447278245116,-103.78722099586153
-186.605306,68,0.282396,-188.67087720025083,-186.60530568111437
-144.342622,100,0.332876,-146.07820958440158,-144.3426219910845
-154.524169,101,0.391853,-156.74234150476335,-154.52416928596375
-82.838563,63,0.428503,-84.50698942994691,-82.83856275474645
-94.714043,68,0.463466,-96.39542367785128,-94.71404313712272
-75.779775,82,0.505293,-77.42812394713361,-75.77977520500619
-104.319507,98,0.55954,-105.91751316666003,-104.31950691639776
-145.174765,58,0.588393,-147.02538520361628,-145.1747648980781
-320.091466,121,0.650586,-322.8461454061836,-320.09146596353935
-329.83603,113,0.711177,-332.8139609697243,-329.83603004363954
-391.047627,120,0.771144,-394.3232730545031,-391.0476266081557
-178.789645,129,0.838645,-181.35505760535597,-178.78964542254806
-100.072242,74,0.879241,-101.70605271401723,-100.07224249842481
-288.100574,117,0.937816,-290.77620814331783,-288.10057421394595
-274.557559,100,0.987315,-277.3492951285674,-274.55755895016927
-125.101612,60,1.020481,-127.12640532254422,-125.10161205767834
-149.751973,60,1.055942,-151.55085605402178,-149.75197255213448
-77.541799,73,1.094289,-79.34037349806016,-77.54179925069992
-336.449557,102,1.874251,-339.04992937266525,-336.4495569103924
-232.671936,105,1.927358,-234.82063660644926,-232.6719356020633
-103.90741,109,1.98351,-105.9767275931003,-103.90741018966459
16.888362,78,2.025443,15.186082329590292,16.888362126786717
-253.875934,76,2.071576,-256.1720081491284,-253.87593384097138
-118.424255,154,2.151491,-120.88752359995976,-118.42425502309926
-130.752553,70,2.18843,-132.58921439042143,-130.7525533108955
-167.02268,74,2.227917,-168.91193272149997,-167.02267956829505
-233.166857,139,2.30445,-236.37565678465467,-233.1668571542511
-90.756561,145,2.380486,-93.26179655125887,-90.7565611272171
-165.971989,71,2.417125,-167.72320242858393,-165.97198889351347
-197.95164,117,2.478442,-200.70659012183944,-197.9516399775485
-528.732069,100,2.530355,-531.7703867653595,-528.7320686194882
-258.974019,74,2.571304,-261.2558649014061,-258.97401949153596
-20.977366,122,2.636322,-23.348872388784457,-20.977366312329366
-368.054972,117,2.700288,-371.2181970317768,-368.0549720259117
-8.283241,103,2.758456,-10.164893746789076,-8.28324106257729
-115.98911,78,2.806246,-118.05963579627817,-115.98911048981492
-65.783197,69,2.843076,-67.34241837321821,-65.78319741427008
-82.043484,75,2.884179,-83.98125389260534,-82.0434839503217
-85.116498,91,2.928155,-86.6682192456123,-85.11649828606808
-208.397329,144,3.731869,-211.20706745367917,-208.39732910853294
-117.10075,92,3.787488,-119.24149299161182,-117.10075009243235
-44.959923,122,3.863302,-47.330380669728186,-44.959923072949294
-98.628516,65,3.902347,-100.39916735609285,-98.62851556380502
-355.633133,116,3.96544,-358.3556112284767,-355.6331330908642
-69.497843,58,3.997216,-71.17721695235313,-69.4978434865767
-150.631666,101,4.08832,-152.8882735446948,-150.6316662470359
-355.703536,94,4.161083,-358.586128394957,-355.70353602802305
-138.299089,85,4.216305,-140.3310838867248,-138.2990890247644
-124.676217,70,5.420893,-126.69384725666777,-124.6762174949719
-185.326266,125,5.492234,-188.07493633594723,-185.32626551833363
-113.282849,86,5.533932,-115.05770393503515,-113.28284894657934
-87.871424,118,5.593387,-89.8470262102395,-87.871424469164
-208.85415,112,5.652263,-211.01950136576016,-208.8541504881175
-133.585378,106,5.709613,-135.85699726219957,-133.5853776251871
-70.351393,67,5.745491,-72.26852658195163,-70.35139275116587
-188.864594,63,5.777646,-190.87129451548515,-188.8645938781446
-105.674665,110,5.838545,-108.00078253732742,-105.6746654842955
-55.504402,115,5.899122,-57.53769700908687,-55.50440152788187
-108.489962,78,5.937516,-110.37503673905864,-108.48996191317572
-204.30037,68,5.972374,-206.20434742997512,-204.30037034879552
-113.117618,121,6.757098,-115.09359356677574,-113.11761848127878
-114.495396,67,6.792292,-116.3335812300434,-114.49539584576983
-116.986449,60,6.825977,-118.66611046576024,-116.98644892119884
-223.83566,105,6.879732,-226.44361269108367,-223.83565970412803
-203.939379,86,6.923281,-205.77749257257523,-203.93937942972718
-209.113938,100,6.972525,-211.4961776341334,-209.11393795741944
-65.355697,115,7.031158,-67.64085285951973,-65.3556974892843
-418.637156,115,7.091014,-421.39513450721,-418.6371555582591
-127.237319,112,7.150184,-129.1768950251595,-127.23731888749752
3.488086,115,7.215472,1.4526464593229491,3.488085802179299
-104.475612,97,7.26586,-106.46286731099374,-104.4756120607782
-107.589824,118,7.328585,-109.7147072573477,-107.58982429643216
-130.135695,98,7.378944,-132.52961196922024,-130.1356948914405
-152.29147,71,7.419969,-154.2892880155939,-152.2914702441591
-203.885289,98,7.477132,-206.38766134415943,-203.88528939162566
-55.181535,95,7.525948,-57.44986152017161,-55.18153462314649
-198.041529,92,7.577882,-199.986512297147,-198.04152928149048
-72.047431,64,7.611102,-73.81703514562928,-72.04743123816336
-93.839934,65,7.64826,-95.61683063625487,-93.83993363916072
-148.69658,115,7.70751,-151.0662074679563,-148.69658026639914
-78.214164,68,7.741714,-80.07372583313688,-78.21416419072851
-271.346187,92,7.79209,-273.5224204462551,-271.34618727085825
-216.621275,127,8.5773,-219.75679644496432,-216.62127530248148
-150.412553,87,8.624383,-152.30347805890034,-150.41255299838969
-128.180078,119,8.684344,-130.31752952697815,-128.18007806006017
-85.262185,79,8.726965,-87.0551086936787,-85.26218463881763
-100.019376,102,8.780982,-101.98982511384999,-100.01937610192809
-131.69116,83,8.829333,-133.86581326240753,-131.69115972155782
-155.049407,134,8.897862,-157.65371071743445,-155.0494070206829
-86.726966,72,8.936102,-88.44487408012336,-86.72696578234618
-179.42598,78,8.97434,-181.10387750108504,-179.42597978372834
-182.013253,102,9.025292,-184.03924706122294,-182.0132530929746
-102.073636,76,9.077101,-103.63110888436708,-102.07363576784998
-98.278511,116,9.15331,-100.1460479110275,-98.27851143238883
-148.030399,104,9.218118,-150.1936417952184,-148.0303993377094
-194.067447,109,9.276308,-196.5493998445413,-194.0674469239853
-229.180024,118,9.33985,-231.55389250001875,-229.1800243814942
-190.720258,78,9.392402,-192.574536030441,-190.72025755837507
-315.811259,110,9.446302,-318.80533005844933,-315.81125867735693
-369.076088,118,9.512702,-371.8965710919684,-369.0760876619404
-96.3263,92,10.012259,-98.19560227269855,-96.32629996592726
-122.862605,89,10.058861,-124.89751542545133,-122.86260457373427
-248.57121,85,10.105114,-250.62357193950336,-248.57120959643046
-89.465758,97,10.898203,-91.55683723211511,-89.46575772404893
-63.530796,64,10.932937,-65.3533311916734,-63.530795879497646
-72.014558,88,10.979267,-73.76583476673412,-72.01455816577717
-114.913879,126,11.045324,-117.50538708900793,-114.91387921666485
-112.972644,94,11.096018,-115.29196235108134,-112.97264428543801
-114.384054,83,11.139776,-116.32601016834231,-114.38405370607825
-114.730333,79,11.184139,-116.4673938247806,-114.73033297153772
-125.738632,78,11.2259,-127.32829307889754,-125.73863187050632
-236.174988,129,11.295236,-238.93483538574804,-236.1749884451114
-109.849064,58,11.3253,-111.53848402454415,-109.8490642316536
-9.108076,125,11.389909,-11.342688656113083,-9.108075808844532
-155.087158,129,11.465117,-157.8590873105111,-155.08715821691175
-204.138247,133,11.536779,-206.42965187632814,-204.13824690544385
-133.526722,114,11.597857,-135.771890879066,-133.52672205963842
-159.669535,67,11.633853,-161.64292288990055,-159.66953453512224
-81.739323,64,11.6662,-83.34184686132778,-81.73932259568085
-76.336755,90,11.717065,-78.18199574918988,-76.3367549237752
-56.589003,65,11.750479,-58.294916350213,-56.58900321957199
-305.438179,121,11.812432,-308.44123276714953,-305.43817893986375
-103.497583,66,11.847258,-105.2727959035806,-103.49758267094415
-309.263046,164,11.937845,-312.33549879302535,-309.26304597487
-266.55489,133,12.72226,-270.0870350349585,-266.5548895157017
-124.517381,75,12.76423,-126.51677489692045,-124.5173811488755
-53.473438,72,12.804047,-55.051876466719676,-53.47343844637113
-92.493023,119,12.872591,-95.0034480017648,-92.4930229199157
-189.728786,103,12.926301,-192.20597424739324,-189.72878614657844
-104.974275,96,12.975307,-106.91888407409473,-104.97427501023098
-128.903625,80,13.01788,-131.00786836574446,-128.90362460086712
-302.291227,139,13.088995,-305.57945497706055,-302.2912274999868
-126.226351,83,13.134969,-128.27826570909104,-126.22635143559057
-103.97449,95,13.191791,-105.62494820923015,-103.97448962718647
-60.941496,113,13.249993,-63.03404818124558,-60.94149566299701
-105.527834,105,13.303872,-107.38313033617888,-105.52783424056916
-57.011544,61,13.335155,-58.77469697886906,-57.01154422694645
-114.960681,107,13.389043,-116.96347958147246,-114.96068123161511
-199.697785,108,13.44626,-202.06581836661366,-199.6977850629952
-111.051458,147,13.521667,-113.22144497301906,-111.05145814087719
-155.276127,111,13.578918,-157.68910521232908,-155.27612737917727
-104.745087,97,13.627268,-106.82317901097488,-104.74508702837178
-104.446821,98,13.678085,-106.67935037621986,-104.44682111629974
-80.99667,100,13.730041,-82.8330913102574,-80.99667012988998
-193.801521,142,14.56204,-196.59439855190942,-193.80152117165753
-164.736182,108,14.619229,-167.23703802687425,-164.7361816392591
-72.037202,85,14.674132,-73.75484085437432,-72.03720170911924
-52.24672,110,14.741183,-53.998939945929,-52.246720492474964
-321.746928,125,14.808255,-324.8452195707632,-321.7469276753736
-57.168348,100,14.861063,-58.89626991047159,-57.16834771885168
-92.957132,93,15.825052,-94.83964586894774,-92.95713154773973
-125.388784,90,15.878424,-127.10397128716907,-125.38878438250023
-106.738657,94,15.925143,-108.88391136096962,-106.73865653680807
-63.756765,174,16.013945,-66.22662114037284,-63.75676478279836
-97.273815,116,16.073269,-99.48333313881581,-97.27381486713112
-151.933407,168,16.160819,-154.99800573452598,-151.9334074763882
-99.930796,129,16.230107,-102.14323052052941,-99.93079610173191
-179.672816,130,16.305954,-182.1919169328063,-179.67281575654437
-75.975311,163,16.387785,-78.55992009801113,-75.97531103176317
-255.019248,117,16.447204,-257.87232423940463,-255.01924786248966
-113.296387,86,16.490608,-115.08032512587197,-113.2963868181098
-110.027349,92,17.255787,-111.8673791925747,-110.02734878347702
-52.666665,91,17.316097,-54.687465565404295,-52.66666513224543
-6.116771,131,17.382016,-8.649887047367002,-6.11677134032719
-186.428821,158,17.46085,-189.90637214158824,-186.4288212678319
-61.500007,108,17.516187,-63.370514707151585,-61.50000740546341
-156.76781,114,17.577004,-159.24515629940186,-156.76781021528393
-55.740126,97,17.627264,-57.535602447962845,-55.7401261430741
-130.970855,139,17.702678,-133.08107130433473,-130.97085501576814
-28.278207,123,17.768165,-30.072429735451536,-28.278207289069456
-73.688251,63,17.801862,-75.47646960695579,-73.68825106581045
-61.292026,74,17.839035,-62.966925982709675,-61.29202598917078
-63.561226,83,17.881322,-65.23775463606395,-63.561226037993826
-208.624189,140,17.952624,-212.22671315135463,-208.62418914975612
-94.538564,123,18.01824,-96.96573338381829,-94.53856388740121
-353.552192,137,18.088177,-356.7687341899315,-353.5521918172279
-33.520953,111,18.143786,-35.31608950663136,-33.520953404193406
-110.324317,137,18.22028,-113.27812479163464,-110.32431705142317
-130.49503,154,18.301772,-132.7485527688791,-130.49502961521654
-77.06089,120,19.072413,-79.68383017171882,-77.06089002062343
-228.391643,122,19.134153,-231.01569609043136,-228.3916432535364
-87.375331,189,19.233734,-89.75249509461422,-87.37533068485749
-76.827263,140,19.307981,-79.46579917630193,-76.8272630806827
-55.257984,185,19.403112,-57.7193844765882,-55.25798423771661
-54.685502,139,19.474109,-56.748631096662734,-54.68550170976085
-38.274787,97,19.528132,-39.9493220820503,-38.27478739882275
-97.367544,97,19.577911,-99.393662892637,-97.36754440074894
-0.964215,119,19.63715,-2.9118434469432657,-0.9642149160833782
-103.23403,121,19.707276,-105.45961316679428,-103.23403039787719
-180.382793,128,19.782493,-183.11373223855736,-180.38279318526034
-105.478941,176,22.056872,-108.5650001581466,-105.47894056995268
-125.172849,204,22.167938,-128.87238072546106,-125.1728486040411
-56.149607,84,22.213049,-58.14031999704936,-56.14960722861388
-45.570819,116,22.277872,-47.30893229261019,-45.57081918135266
3.638315,178,23.092577,0.7256021448865226,3.638314747501809
-39.341979,106,23.152517,-41.1126319565314,-39.3419785996217
-146.105471,107,23.216159,-148.15647541967098,-146.1054712423391
16.51611,125,23.286719,14.678608885159008,16.51610964034981
-207.461712,163,23.369512,-211.0029233441137,-207.4617115310211
-37.76423,149,23.446912,-39.877547084622975,-37.76422976725637
-89.938092,130,23.514849,-93.0250034638295,-89.93809178909163
-96.565237,189,23.610131,-99.96728405187373,-96.56523734042894
-58.226675,154,23.690672,-61.19400169796931,-58.226675375771364
-93.437661,229,23.807796,-96.75284062879467,-93.43766069608112
-69.973515,128,23.879064,-72.28162120538204,-69.97351497607674
-65.234521,170,23.972134,-67.68586189028885,-65.23452102419992
-206.569219,272,24.846771,-210.20231677694107,-206.56921919507766
-60.866891,97,24.897053,-62.67774702188886,-60.866890770172226
-11.264088,182,24.999771,-14.148870206883899,-11.264088257363753
-58.509333,168,25.086856,-61.077897528771125,-58.50933318591473
-78.452299,111,25.150003,-80.5180463533468,-78.45229931581682
-107.41916,126,25.23288,-109.63330574290049,-107.41915978984136
-5.128727,231,25.36395,-8.62317456914215,-5.128727318179884
-19.155709,130,25.433981,-21.45140222096822,-19.155709294322918
-47.174979,128,25.511895,-49.08130809274654,-47.17497923103311
-26.992625,145,25.586255,-29.268846780473567,-26.992625064665702
22.252441,154,25.720413,20.239740094967303,22.252440897055067
-112.951861,98,25.786849,-115.36765603838408,-112.95186060128651
-19.396867,187,25.881099,-21.527221134809835,-19.396867031959815
-12.527002,161,25.967824,-14.634436685964616,-12.527001552209455
-83.049547,78,26.008035,-84.92166534643307,-83.04954721849099
5.384798,93,26.78868,3.430303088025653,5.384798329667589
-13.2059,214,26.896509,-16.482970401568465,-13.205899544281976
-41.667653,246,30.437614,-44.774687015460586,-41.66765264426334
-64.136848,160,30.537628,-66.4177868696409,-64.13684817814402
11.686325,155,30.640705,9.57060200211329,11.686325121789338
-33.177201,120,30.706244,-35.181940730320164,-33.17720106671925
-56.966541,209,30.831918,-60.1768235405867,-56.96654079284118
-63.898919,108,30.886059,-65.76245811516574,-63.89891894871524
1.419623,124,30.950003,-1.0636884598303737,1.4196233572196064
-28.769732,127,31.01935,-30.69596823808152,-28.769731832708885
-147.624274,181,31.115997,-150.4479202186972,-147.62427376090585
-10.377712,121,31.186996,-12.194337519236015,-10.377711771555411
-36.343952,238,32.052629,-40.366186526295394,-36.343952379104465
31.050259,212,32.15631,28.16880903794967,31.05025897159777
-52.091725,159,32.236627,-54.807562258668135,-52.09172474426764
31.979918,150,32.321649,30.03552448725094,31.97991797512148
-163.438201,261,32.462055,-167.13205479247057,-163.43820065302347
-344.220375,210,32.575906,-347.3519236422186,-344.22037509447387
-32.218797,129,32.647827,-34.123727548746416,-32.218797202436306
-85.136112,219,32.76673,-87.59288935035622,-85.1361115267888
-46.456799,190,32.864803,-49.92737744816165,-46.4567993927799
31.265248,184,32.958954,28.583492030460206,31.2652476483172
-200.48607,289,33.106654,-203.82088678393058,-200.48606968733955
-59.097597,199,33.936721,-61.488296927193446,-59.09759693560968
-42.532698,188,34.03702,-45.12696046031448,-42.53269815124017
-6.256904,222,34.152823,-8.308716813591829,-6.256904280153606
6.091004,182,34.246676,3.355628926150402,6.091004159740962
-34.007964,198,34.357402,-36.316028766885296,-34.007963941052466
-36.442697,168,34.44454,-38.927794480927375,-36.44269671977326
0.742902,153,34.519374,-1.6932932749187302,0.7429017588698628
-34.679823,228,37.661675,-37.81285858775047,-34.67982344592477
38.276576,223,37.774815,35.258779243968775,38.27657588227865
-148.032566,221,37.891536,-150.67846314601937,-148.0325661134008
-3.751491,194,38.697658,-6.845188348416642,-3.7514912856859723
-9.196909,440,38.933492,-14.882477464824035,-9.19690871670754
-104.58392,242,39.063475,-108.00594024642737,-104.58391999348434
-148.626646,207,39.174761,-152.18717237466177,-148.62664591306046
-28.571343,266,39.311741,-31.64453627440318,-28.571342994600386
-62.516984,277,39.458819,-65.8118987984275,-62.51698356874928
-243.421163,307,39.614399,-247.65919477613807,-243.42116305383112
-133.391629,365,40.525701,-137.33289015658124,-133.39162896640516
-20.466161,210,40.633719,-22.58562308496795,-20.46616149342634
24.023546,1000,41.195803,19.02641373135659,24.02354646035021
-14.379506,234,41.341974,-17.512167105042536,-14.379505823814611
37.038469,152,41.427095,34.63729482078011,37.038469057018034
-164.703686,303,42.3557,-168.38169496505174,-164.70368582336812
-221.913885,620,44.20683,-227.2523856259607,-221.913885316672
-164.17736,504,44.473439,-167.84654856296538,-164.1773599761942
-51.296219,251,44.598868,-54.19403812824473,-51.29621889411215
-66.681772,460,44.838753,-71.29086142347037,-66.68177185670304
-22.19132,251,45.680362,-25.109728493930376,-22.19132015550295
-17.720409,184,45.777847,-19.87466836933274,-17.720408510605395
32.378076,1000,46.333616,27.671760706846506,32.37807619879037
20.203444,1000,47.67687,12.870549258974398,20.20344379523124
-14.013396,222,47.789123,-16.958478931507585,-14.01339555057001
55.389928,1000,49.689625,52.35427197246008,55.389927958009
96.550241,1000,50.949602,93.05164011810736,96.55024139812049
15.27126,328,51.126649,11.750853267199872,15.271260112858883
-43.382224,1000,51.648481,-50.29895855665459,-43.382224080564804
-36.389067,220,51.765573,-39.81566942504837,-36.38906689576099
-44.405355,1000,53.124485,-52.268511544551856,-44.405355186250624
-0.095648,1000,53.66137,-6.6368107874436095,-0.09564787698218158
8.149496,245,55.858288,5.204971973756841,8.149496003250206
127.071894,1000,56.404429,122.8141754207396,127.07189440340348
-38.302623,1000,57.770506,-45.436028423602124,-38.30262261956386
-10.564734,252,57.927387,-13.13390098358937,-10.564733741241312
112.328344,1000,58.472184,108.47519178027265,112.32834378222918
32.889824,263,58.61157,29.62600952393592,32.88982408232249
-10.815124,314,58.772282,-13.788014969366998,-10.815123529571721
93.606452,1000,60.014426,90.14705483771877,93.60645168912612
3.08558,223,63.971587,-0.08370912882692494,3.0855795648393496
116.01116,1000,64.511987,112.39957788067481,116.0111599444835
107.584316,1000,65.811062,103.673209292112,107.58431587081914
59.1616,1000,66.346157,54.03775315670162,59.16159986881326
42.709601,293,67.222096,39.754268809177745,42.70960059187615
38.043211,292,67.380043,35.288377494154645,38.0432107073201
38.393954,338,67.553098,34.90674494394699,38.39395440542708
35.720533,278,67.69964,32.6951656583139,35.72053295450283
87.83783,1000,72.818135,85.0720250259737,87.83782976962856
19.798162,233,72.935133,17.483016594444763,19.79816156873582
-70.431501,271,73.066912,-72.92402820582454,-70.4315008252389
43.218172,330,73.234256,40.08003161655398,43.218172499701495
-36.496469,210,73.361942,-39.476557455157064,-36.49646876404168
-35.539671,200,73.482354,-38.734870294551214,-35.539671452860354
53.231407,1000,74.741061,48.08605407066977,53.23140730835742
27.642769,313,74.90213,24.71653974903046,27.64276919451767
12.509269,287,75.049439,9.950897726654333,12.509269326715796
-53.342664,267,75.185689,-56.215600334839124,-53.34266418768593
142.416206,1000,76.468032,139.9080061757542,142.4162059047708
0.174291,260,76.604167,-2.715149702191752,0.17429093474098067
101.876291,1000,81.05282,98.64103901553898,101.87629083421108
103.22559,1000,82.606292,97.56735815954552,103.22559012320929
146.547013,1000,83.211139,141.52399824000267,146.54701282060887
38.381406,173,83.316037,35.929142655428905,38.38140602975747
140.945268,1000,84.805558,137.86778563811367,140.94526832775105
4.284952,305,84.960203,1.625445759153962,4.284952014393099
114.515802,1000,89.324783,109.42386066506153,114.51580247411925
