#{"t_start": 1783447092.7149608, "env_id": "Acrobot-v1"}
r,l,t,original_reward,shaped_reward
-506.304115,500,4.648615,-500.0,-506.3041145440844
-508.888564,500,6.791361,-500.0,-508.8885636280947
-505.705067,500,8.38919,-500.0,-505.70506732004696
-504.079278,500,9.982244,-500.0,-504.07927820528846
-507.059578,500,14.64299,-500.0,-507.05957812847544
-509.01954,500,16.120189,-500.0,-509.01954022200283
-505.514033,500,17.795307,-500.0,-505.5140334505774
-502.970517,500,19.334325,-500.0,-502.97051668796723
-511.03667,500,24.093246,-500.0,-511.0366700428022
-421.645671,418,25.451398,-417.0,-421.6456711842397
-505.446253,500,27.036169,-500.0,-505.4462531125766
-503.149945,500,28.601207,-500.0,-503.1499446774923
-506.561022,500,33.367301,-500.0,-506.56102237771387
-502.994638,500,34.891279,-500.0,-502.99463754926774
-506.960894,500,36.418865,-500.0,-506.96089373258445
-506.344467,500,37.989314,-500.0,-506.3444673626232
-505.88463,500,42.88191,-500.0,-505.8846297572483
-309.903404,305,43.978093,-304.0,-309.90340446455383
-295.022941,291,44.700508,-290.0,-295.0229410308412
-384.828222,379,45.975781,-378.0,-384.8282223703641
-406.869814,399,47.382925,-398.0,-406.8698139340241
