#{"t_start": 1783344715.3000855, "env_id": "Acrobot-v1"}
r,l,t,original_reward,shaped_reward
-502.205952,500,0.589071,-500.0,-502.20595167439467
-502.234318,500,1.124591,-500.0,-502.2343184087773
-502.207236,500,1.659397,-500.0,-502.2072363006648
-506.266151,500,2.177019,-500.0,-506.2661507199892
-506.387732,500,10.751644,-500.0,-506.38773226081014
-505.687091,500,11.44286,-500.0,-505.6870906419117
-506.12819,500,12.156626,-500.0,-506.1281901958959
-503.231265,500,12.720191,-500.0,-503.23126482569586
-390.185293,385,22.786904,-384.0,-390.18529303717196
-292.876911,289,23.142576,-288.0,-292.87691078228875
-442.588751,435,24.607049,-434.0,-442.5887514116093
-287.830838,284,24.955393,-283.0,-287.83083787302263
-507.553511,500,25.52343,-500.0,-507.5535109437815
-297.700992,293,35.892533,-292.0,-297.7009922506754
-292.489163,285,36.19228,-284.0,-292.4891626514726
-338.623739,335,36.549244,-334.0,-338.6237388512401
-251.504876,247,36.811217,-246.0,-251.50487640049792
-209.089846,206,37.027726,-205.0,-209.0898456764012
-302.792621,297,37.342434,-296.0,-302.79262131467465
-245.295173,241,37.597379,-240.0,-245.29517252853256
-277.594787,273,37.884964,-272.0,-277.59478711374686
-155.700393,154,47.608823,-153.0,-155.70039345636027
-180.066497,178,47.796591,-177.0,-180.066497152052
-234.066495,231,48.039882,-230.0,-234.06649460127588
-190.052806,187,48.2358,-186.0,-190.05280594080332
-190.080695,188,48.435004,-187.0,-190.0806946268259
-224.488025,222,48.670055,-221.0,-224.4880245504529
-194.739273,191,48.898998,-190.0,-194.73927275695377
-250.658397,248,49.156279,-247.0,-250.65839675227997
-167.352245,165,49.327187,-164.0,-167.35224529499655
-277.798713,273,50.270911,-272.0,-277.7987126676845
-275.29804,270,60.308952,-269.0,-275.29803982840843
-373.840774,352,60.730123,-351.0,-373.84077367421685
-186.063227,184,60.959846,-183.0,-186.06322701792934
-213.68264,209,61.220687,-208.0,-213.68264008711103
-197.879461,195,61.461048,-194.0,-197.87946064615147
-217.787694,213,61.719044,-212.0,-217.78769376145672
-130.731803,129,61.893684,-128.0,-130.73180269638078
-196.951585,192,62.13763,-191.0,-196.95158465474853
-160.699513,158,62.3287,-157.0,-160.69951342710755
-168.640641,165,62.526663,-164.0,-168.64064086171805
-217.883045,215,73.671912,-214.0,-217.88304529635238
-133.732742,132,73.844146,-131.0,-133.73274189203045
