#{"t_start": 1783827193.8711965, "env_id": "LunarLander-v3"}
r,l,t,original_reward,shaped_reward
-130.300295,108,0.081028,-130.30029509966457,-130.30029509966457
-104.664126,74,0.119223,-104.66412563662345,-104.66412563662345
-100.654646,87,0.1632,-100.6546462717364,-100.6546462717364
-180.839822,65,0.196021,-180.83982181220108,-180.83982181220108
-279.153309,77,0.237298,-279.1533088426293,-279.1533088426293
-94.481569,144,0.312954,-94.4815694176999,-94.4815694176999
-197.06534,100,0.372415,-197.06533982878165,-197.06533982878165
-191.288702,100,0.435869,-191.28870185285336,-191.28870185285336
-81.694571,104,0.500075,-81.69457118470396,-81.69457118470396
-229.079024,86,0.556537,-229.07902383201116,-229.07902383201116
-362.337344,101,0.612207,-362.3373440533305,-362.3373440533305
-210.158419,96,0.664054,-210.15841883200363,-210.15841883200363
-349.444355,119,0.738311,-349.4443545368889,-349.4443545368889
-123.677802,86,0.782374,-123.67780193904701,-123.67780193904701
-320.206945,88,0.827742,-320.20694458676496,-320.20694458676496
-149.192872,109,0.909605,-149.19287163220588,-149.19287163220588
-318.739233,94,0.97478,-318.7392331458885,-318.7392331458885
-92.855087,63,1.006396,-92.85508664255362,-92.85508664255362
-117.630375,62,1.039606,-117.63037483510118,-117.63037483510118
-190.901415,79,1.080634,-190.90141515982413,-190.90141515982413
-432.140495,119,1.143544,-432.1404945076519,-432.1404945076519
-266.211865,78,1.183276,-266.21186548249295,-266.21186548249295
-156.73578,95,1.990216,-156.7357802126596,-156.7357802126596
-174.015844,110,2.045492,-174.01584353214022,-174.01584353214022
-83.743256,75,2.082365,-83.743256074027,-83.743256074027
-351.307275,122,2.148312,-351.3072753075719,-351.3072753075719
-204.203757,105,2.202108,-204.20375713927268,-204.20375713927268
-184.333614,130,2.274182,-184.33361387481267,-184.33361387481267
-120.525932,78,2.318432,-120.5259321432898,-120.5259321432898
-111.407583,91,2.365077,-111.40758309476311,-111.40758309476311
-353.944884,105,2.423429,-353.94488397548963,-353.94488397548963
-83.025688,72,2.460037,-83.0256882411725,-83.0256882411725
-106.21691,70,2.498265,-106.21691029005034,-106.21691029005034
-126.634883,104,2.556995,-126.63488304631628,-126.63488304631628
-284.556454,82,2.599194,-284.55645357795044,-284.55645357795044
-118.820028,83,2.642942,-118.82002769215813,-118.82002769215813
-244.574969,69,2.680186,-244.57496892825782,-244.57496892825782
-154.21285,62,2.710524,-154.21285043226837,-154.21285043226837
-97.678387,68,2.747201,-97.67838695907581,-97.67838695907581
-202.962556,73,2.787357,-202.96255561113054,-202.96255561113054
