#{"t_start": 1783796160.934275, "env_id": "MountainCar-v0"}
r,l,t,original_reward,shaped_reward
-200.047731,200,0.149761,-200.0,-200.0477311191609
-200.053428,200,0.256269,-200.0,-200.05342821940252
-200.053265,200,0.392845,-200.0,-200.05326520105984
-200.121607,200,0.517689,-200.0,-200.12160670652747
-200.043225,200,0.626825,-200.0,-200.04322458702197
-200.039783,200,0.729254,-200.0,-200.03978291970486
-200.112875,200,0.832941,-200.0,-200.11287499798934
-200.137746,200,0.936023,-200.0,-200.1377461372654
-200.012047,200,1.042937,-200.0,-200.01204661283373
-200.075134,200,1.146078,-200.0,-200.07513440586771
-200.276542,200,2.019787,-200.0,-200.27654193541738
-200.133349,200,2.12403,-200.0,-200.13334866890966
-200.061484,200,2.232751,-200.0,-200.06148367772676
-200.09487,200,2.340048,-200.0,-200.09487027759724
-200.149725,200,2.44477,-200.0,-200.14972496789696
-200.019937,200,2.547942,-200.0,-200.01993705294376
-200.16217,200,2.652702,-200.0,-200.16216994983725
-200.055289,200,2.759597,-200.0,-200.05528900146922
-200.070939,200,2.86799,-200.0,-200.07093858057038
-200.132903,200,2.972622,-200.0,-200.13290267161494
-200.085677,200,3.88694,-200.0,-200.08567717402892
-200.070318,200,3.990698,-200.0,-200.07031805277444
-200.05221,200,4.095103,-200.0,-200.05221013450233
-200.040295,200,4.195824,-200.0,-200.04029502240738
-200.166905,200,4.299781,-200.0,-200.16690451436443
-200.097253,200,5.157185,-200.0,-200.0972525367744
-200.180512,200,5.264718,-200.0,-200.18051226111135
-200.098938,200,5.384877,-200.0,-200.09893793064637
-200.116676,200,5.494623,-200.0,-200.1166757107623
-200.023606,200,5.612759,-200.0,-200.0236059238392
-200.082196,200,6.493644,-200.0,-200.0821963630824
-200.095916,200,6.601815,-200.0,-200.09591627738533
-200.090434,200,6.703987,-200.0,-200.09043362300497
-200.066619,200,6.811672,-200.0,-200.06661877613436
-200.076716,200,6.915822,-200.0,-200.07671647330983
-200.207025,200,7.01992,-200.0,-200.20702500169338
-200.240155,200,7.12594,-200.0,-200.24015545015
-200.090831,200,7.229632,-200.0,-200.09083052114727
-200.121227,200,7.335879,-200.0,-200.12122703127855
-200.054802,200,7.439564,-200.0,-200.05480201543986
-200.196027,200,8.31294,-200.0,-200.19602673396065
-200.067119,200,8.416662,-200.0,-200.06711885919512
-200.081482,200,8.520833,-200.0,-200.08148192757977
-200.296568,200,8.626596,-200.0,-200.2965681747493
-200.054975,200,8.730774,-200.0,-200.05497475504322
-200.03724,200,8.831521,-200.0,-200.03724043664133
-200.108489,200,8.937746,-200.0,-200.10848858750222
-200.115427,200,9.043881,-200.0,-200.1154268787272
-200.073414,200,9.148896,-200.0,-200.07341368451213
-200.06272,200,9.250754,-200.0,-200.0627203825912
